"projectID","sampleID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","runID","chl","replicate","metadataID","comments","flag","updateID"
"5","BA_DeepHole_20110620_1330_MidEpi_1.5_ZoopSurv.Sample.20110517","BA","DeepHole",2011-06-20,2011-06-20 13:30:00,"MidEpi",1.5,1.5,"8",4.69,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","BA_DeepHole_20110620_1330_MidEpi_1.5_ZoopSurv.Sample.20110517","BA","DeepHole",2011-06-20,2011-06-20 13:30:00,"MidEpi",1.5,1.5,"8",9.27,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","BA_DeepHole_20110704_1320_MidEpi_1_ZoopSurv.Sample.20110517","BA","DeepHole",2011-07-04,2011-07-04 13:20:00,"MidEpi",1,1,"7",1.82,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","BA_DeepHole_20110704_1320_MidEpi_1_ZoopSurv.Sample.20110517","BA","DeepHole",2011-07-04,2011-07-04 13:20:00,"MidEpi",1,1,"7",1.84,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","BA_DeepHole_20110808_1335_MidEpi_1.5_ZoopSurv.Sample.20110517","BA","DeepHole",2011-08-08,2011-08-08 13:35:00,"MidEpi",1.5,1.5,"6",3.47,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","BA_DeepHole_20110808_1335_MidEpi_1.5_ZoopSurv.Sample.20110517","BA","DeepHole",2011-08-08,2011-08-08 13:35:00,"MidEpi",1.5,1.5,"6",3.28,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","BC_DeepHole_20110804_0950_PML_4.5_Methane.Sample.20110601","BC","DeepHole",2011-08-04,2011-08-04 09:50:00,"PML",0,4.5,"4",5.83,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","BC_DeepHole_20110804_0950_PML_4.5_Methane.Sample.20110601","BC","DeepHole",2011-08-04,2011-08-04 09:50:00,"PML",0,4.5,"4",5.96,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","BE_DeepHole_20110623_0915_MidEpi_2.5_ZoopSurv.Sample.20110517","BE","DeepHole",2011-06-23,2011-06-23 09:15:00,"MidEpi",2.5,2.5,"8",5.68,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","BE_DeepHole_20110623_0915_MidEpi_2.5_ZoopSurv.Sample.20110517","BE","DeepHole",2011-06-23,2011-06-23 09:15:00,"MidEpi",2.5,2.5,"8",5.1,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","BE_DeepHole_20110705_0925_MidEpi_1_ZoopSurv.Sample.20110517","BE","DeepHole",2011-07-05,2011-07-05 09:25:00,"MidEpi",1,1,"7",10.41,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","BE_DeepHole_20110705_0925_MidEpi_1_ZoopSurv.Sample.20110517","BE","DeepHole",2011-07-05,2011-07-05 09:25:00,"MidEpi",1,1,"7",10.84,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","BE_DeepHole_20110808_1115_MidEpi_1.5_ZoopSurv.Sample.20110517","BE","DeepHole",2011-08-08,2011-08-08 11:15:00,"MidEpi",1.5,1.5,"6",7.95,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","BE_DeepHole_20110808_1115_MidEpi_1.5_ZoopSurv.Sample.20110517","BE","DeepHole",2011-08-08,2011-08-08 11:15:00,"MidEpi",1.5,1.5,"6",7.98,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","BI_DeepHole_20110809_1025_PML_4.5_Methane.Sample.20110601","BI","DeepHole",2011-08-09,2011-08-09 10:25:00,"PML",0,4.5,"4",6.06,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","BI_DeepHole_20110809_1025_PML_4.5_Methane.Sample.20110601","BI","DeepHole",2011-08-09,2011-08-09 10:25:00,"PML",0,4.5,"4",5.4,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","BL_DeepHole_20110816_0948_PML_2.5_Methane.Sample.20110601","BL","DeepHole",2011-08-16,2011-08-16 09:48:00,"PML",0,2.5,"4",10.69,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","BL_DeepHole_20110816_0948_PML_2.5_Methane.Sample.20110601","BL","DeepHole",2011-08-16,2011-08-16 09:48:00,"PML",0,2.5,"4",10.96,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"4","BO_DeepHole_20110714_0000_PML_0_Methane.Sample.20110601","BO","DeepHole",2011-07-14,2011-07-14 00:00:00,"PML",0,0,"5",17.67,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"4","BO_DeepHole_20110714_0000_point_1.5_Limno.Sample.20110517","BO","DeepHole",2011-07-14,2011-07-14 00:00:00,"point",1.5,1.5,"5",37.27,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"4","BO_DeepHole_20110714_0000_point_2_Limno.Sample.20110517","BO","DeepHole",2011-07-14,2011-07-14 00:00:00,"point",2,2,"5",58.65,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"4","BO_DeepHole_20110714_0000_point_3_Limno.Sample.20110517","BO","DeepHole",2011-07-14,2011-07-14 00:00:00,"point",3,3,"5",118.83,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","BR_DeepHole_20110621_1030_MidEpi_1.5_ZoopSurv.Sample.20110517","BR","DeepHole",2011-06-21,2011-06-21 10:30:00,"MidEpi",1.5,1.5,"8",18.44,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","BR_DeepHole_20110621_1030_MidEpi_1.5_ZoopSurv.Sample.20110517","BR","DeepHole",2011-06-21,2011-06-21 10:30:00,"MidEpi",1.5,1.5,"8",17.72,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","BR_DeepHole_20110704_1008_MidEpi_1.5_ZoopSurv.Sample.20110517","BR","DeepHole",2011-07-04,2011-07-04 10:08:00,"MidEpi",1.5,1.5,"7",6.58,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","BR_DeepHole_20110704_1008_MidEpi_1.5_ZoopSurv.Sample.20110517","BR","DeepHole",2011-07-04,2011-07-04 10:08:00,"MidEpi",1.5,1.5,"7",6.86,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","BR_DeepHole_20110808_0840_MidEpi_1.5_ZoopSurv.Sample.20110517","BR","DeepHole",2011-08-08,2011-08-08 08:40:00,"MidEpi",1.5,1.5,"6",21.3,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","BR_DeepHole_20110808_0840_MidEpi_1.5_ZoopSurv.Sample.20110517","BR","DeepHole",2011-08-08,2011-08-08 08:40:00,"MidEpi",1.5,1.5,"6",19.85,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","BW_DeepHole_20110630_1027_PML_1_Methane.Sample.20110601","BW","DeepHole",2011-06-30,2011-06-30 10:27:00,"PML",0,1,"2",41.54,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","BW_DeepHole_20110630_1027_PML_1_Methane.Sample.20110601","BW","DeepHole",2011-06-30,2011-06-30 10:27:00,"PML",0,1,"2",42.47,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"4","CB_DeepHole_20110630_1233_PML_0_Methane.Sample.20110601","CB","DeepHole",2011-06-30,2011-06-30 12:33:00,"PML",0,0,"5",11.68,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"4","CB_DeepHole_20110630_1233_PML_0_Methane.Sample.20110601","CB","DeepHole",2011-06-30,2011-06-30 12:33:00,"PML",0,0,"5",13.9,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","CH_DeepHole_20110825_0902_PML_3.5_Methane.Sample.20110601","CH","DeepHole",2011-08-25,2011-08-25 09:02:00,"PML",0,3.5,"4",9.94,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","CH_DeepHole_20110825_0902_PML_3.5_Methane.Sample.20110601","CH","DeepHole",2011-08-25,2011-08-25 09:02:00,"PML",0,3.5,"4",10.08,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","CO_DeepHole_20110823_0859_PML_6_Methane.Sample.20110601","CO","DeepHole",2011-08-23,2011-08-23 08:59:00,"PML",0,6,"4",5.56,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","CO_DeepHole_20110823_0859_PML_6_Methane.Sample.20110601","CO","DeepHole",2011-08-23,2011-08-23 08:59:00,"PML",0,6,"4",7.84,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","CR_DeepHole_20110621_1110_MidEpi_3_ZoopSurv.Sample.20110517","CR","DeepHole",2011-06-21,2011-06-21 11:10:00,"MidEpi",3,3,"8",4.85,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","CR_DeepHole_20110621_1110_MidEpi_3_ZoopSurv.Sample.20110517","CR","DeepHole",2011-06-21,2011-06-21 11:10:00,"MidEpi",3,3,"8",5.54,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","CR_DeepHole_20110704_1110_MidEpi_2_ZoopSurv.Sample.20110517","CR","DeepHole",2011-07-04,2011-07-04 11:10:00,"MidEpi",2,2,"7",1.89,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","CR_DeepHole_20110704_1110_MidEpi_2_ZoopSurv.Sample.20110517","CR","DeepHole",2011-07-04,2011-07-04 11:10:00,"MidEpi",2,2,"7",2.1,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","CR_DeepHole_20110808_0910_MidEpi_2.5_ZoopSurv.Sample.20110517","CR","DeepHole",2011-08-08,2011-08-08 09:10:00,"MidEpi",2.5,2.5,"6",6.13,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","CR_DeepHole_20110808_0910_MidEpi_2.5_ZoopSurv.Sample.20110517","CR","DeepHole",2011-08-08,2011-08-08 09:10:00,"MidEpi",2.5,2.5,"6",6.36,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","DI_DeepHole_20110623_0949_PML_5.5_Methane.Sample.20110601","DI","DeepHole",2011-06-23,2011-06-23 09:49:00,"PML",0,5.5,"2",4.89,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","DI_DeepHole_20110623_0949_PML_5.5_Methane.Sample.20110601","DI","DeepHole",2011-06-23,2011-06-23 09:49:00,"PML",0,5.5,"2",4.43,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","DO_DeepHole_20110726_0950_PML_4_Methane.Sample.20110601","DO","DeepHole",2011-07-26,2011-07-26 09:50:00,"PML",0,4,"3",1.71,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","DO_DeepHole_20110726_0950_PML_4_Methane.Sample.20110601","DO","DeepHole",2011-07-26,2011-07-26 09:50:00,"PML",0,4,"3",4.46,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110608_1111_Hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-06-08,2011-06-08 11:11:00,"Hypo",8,8,"8",3.97,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110608_1111_Hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-06-08,2011-06-08 11:11:00,"Hypo",8,8,"8",3.72,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110608_1111_PML_2_Limno.Sample.20110517","EL","DeepHole",2011-06-08,2011-06-08 11:11:00,"PML",0,2,"8",4.83,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110608_1111_PML_2_Limno.Sample.20110517","EL","DeepHole",2011-06-08,2011-06-08 11:11:00,"PML",0,2,"8",3.97,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110615_1158_Hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-06-15,2011-06-15 11:58:00,"Hypo",8,8,"7",2.67,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110615_1158_Hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-06-15,2011-06-15 11:58:00,"Hypo",8,8,"7",2.67,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110615_1158_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-06-15,2011-06-15 11:58:00,"PML",0,1,"7",5.5,"1","Chlorophyll.20110601","4 replicates for this sampleID, averaged them",0,"originalDB.20160217"
"3","EL_DeepHole_20110622_0000_Hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-06-22,2011-06-22 00:00:00,"Hypo",8,8,"8",2.09,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110622_0000_Hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-06-22,2011-06-22 00:00:00,"Hypo",8,8,"8",1.85,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110622_0000_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-06-22,2011-06-22 00:00:00,"PML",0,1,"8",3.85,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110622_0000_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-06-22,2011-06-22 00:00:00,"PML",0,1,"8",3.92,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110629_1132_Hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-06-29,2011-06-29 11:32:00,"Hypo",8,8,"8",2.38,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110629_1132_Hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-06-29,2011-06-29 11:32:00,"Hypo",8,8,"8",2.4,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110629_1032_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-06-29,2011-06-29 10:32:00,"PML",0,1,"8",6.99,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110629_1032_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-06-29,2011-06-29 10:32:00,"PML",0,1,"8",7.15,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110629_0000_Surface_0_Limno.Sample.20110517","EL","DeepHole",2011-06-29,2011-06-29 00:00:00,"Surface",0,0,"7",6.165,"1","Chlorophyll.20110601","4 replicates for this sampleID, averaged them",0,"originalDB.20160217"
"3","EL_DeepHole_20110706_1038_Hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-07-06,2011-07-06 10:38:00,"Hypo",8,8,"7",2.7,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110706_1038_Hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-07-06,2011-07-06 10:38:00,"Hypo",8,8,"7",2.9,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110706_1038_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-07-06,2011-07-06 10:38:00,"PML",0,1,"7",5.4,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110706_1038_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-07-06,2011-07-06 10:38:00,"PML",0,1,"7",5.07,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110713_1050_Hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-07-13,2011-07-13 10:50:00,"Hypo",8,8,"6",2.52,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110713_1050_Hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-07-13,2011-07-13 10:50:00,"Hypo",8,8,"6",2.39,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110713_1050_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-07-13,2011-07-13 10:50:00,"PML",0,1,"6",5.33,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110713_1050_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-07-13,2011-07-13 10:50:00,"PML",0,1,"6",4.59,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110720_1118_Hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-07-20,2011-07-20 11:18:00,"Hypo",8,8,"7",3.04,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110720_1118_Hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-07-20,2011-07-20 11:18:00,"Hypo",8,8,"7",3.01,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110720_1118_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-07-20,2011-07-20 11:18:00,"PML",0,1,"7",6.1,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110720_1118_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-07-20,2011-07-20 11:18:00,"PML",0,1,"7",6.86,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110727_1025_Hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-07-27,2011-07-27 10:25:00,"Hypo",8,8,"6",3.66,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110727_1025_Hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-07-27,2011-07-27 10:25:00,"Hypo",8,8,"6",3.67,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110727_1025_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-07-27,2011-07-27 10:25:00,"PML",0,1,"6",8.62,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110727_1025_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-07-27,2011-07-27 10:25:00,"PML",0,1,"6",8.02,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110803_1010_Hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-08-03,2011-08-03 10:10:00,"Hypo",8,8,"7",2.42,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110803_1010_Hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-08-03,2011-08-03 10:10:00,"Hypo",8,8,"7",2.25,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110810_1103_Hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-08-10,2011-08-10 11:03:00,"Hypo",8,8,"6",2.68,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110810_1103_Hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-08-10,2011-08-10 11:03:00,"Hypo",8,8,"6",2.69,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110810_1103_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-08-10,2011-08-10 11:03:00,"PML",0,1,"6",5.51,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110810_1103_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-08-10,2011-08-10 11:03:00,"PML",0,1,"6",5.65,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110817_1025_Hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-08-17,2011-08-17 10:25:00,"Hypo",8,8,"8",3.13,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110817_1025_Hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-08-17,2011-08-17 10:25:00,"Hypo",8,8,"8",3.33,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110817_1025_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-08-17,2011-08-17 10:25:00,"PML",0,1,"8",3.95,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110817_1025_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-08-17,2011-08-17 10:25:00,"PML",0,1,"8",4.21,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110921_1120_Hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-09-21,2011-09-21 11:20:00,"Hypo",8,8,"8",4.2,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110921_1120_Hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-09-21,2011-09-21 11:20:00,"Hypo",8,8,"8",4.36,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110921_1120_PML_3_Limno.Sample.20110517","EL","DeepHole",2011-09-21,2011-09-21 11:20:00,"PML",0,3,"8",6.3,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"3","EL_DeepHole_20110921_1120_PML_3_Limno.Sample.20110517","EL","DeepHole",2011-09-21,2011-09-21 11:20:00,"PML",0,3,"8",6.36,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","GA_DeepHole_20110802_1043_PML_2.5_Methane.Sample.20110601","GA","DeepHole",2011-08-02,2011-08-02 10:43:00,"PML",0,2.5,"4",6.45,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","GA_DeepHole_20110802_1043_PML_2.5_Methane.Sample.20110601","GA","DeepHole",2011-08-02,2011-08-02 10:43:00,"PML",0,2.5,"4",8.42,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","GV_DeepHole_20110628_1030_PML_5_Methane.Sample.20110601","GV","DeepHole",2011-06-28,2011-06-28 10:30:00,"PML",0,5,"2",4.5,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","GV_DeepHole_20110628_1030_PML_5_Methane.Sample.20110601","GV","DeepHole",2011-06-28,2011-06-28 10:30:00,"PML",0,5,"2",4.78,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","HB_DeepHole_20110620_1430_MidEpi_0.5_ZoopSurv.Sample.20110517","HB","DeepHole",2011-06-20,2011-06-20 14:30:00,"MidEpi",0.5,0.5,"8",38.74,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","HB_DeepHole_20110620_1430_MidEpi_0.5_ZoopSurv.Sample.20110517","HB","DeepHole",2011-06-20,2011-06-20 14:30:00,"MidEpi",0.5,0.5,"8",50.17,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","HB_DeepHole_20110704_1250_MidEpi_0.25_ZoopSurv.Sample.20110517","HB","DeepHole",2011-07-04,2011-07-04 12:50:00,"MidEpi",0.25,0.25,"7",28.34,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","HB_DeepHole_20110704_1250_MidEpi_0.25_ZoopSurv.Sample.20110517","HB","DeepHole",2011-07-04,2011-07-04 12:50:00,"MidEpi",0.25,0.25,"7",33.21,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"4","HB_DeepHole_20110722_1355_PML_0_Methane.Sample.20110601","HB","DeepHole",2011-07-22,2011-07-22 13:55:00,"PML",0,0,"5",24.78,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"4","HB_DeepHole_20110722_0000_point_1.5_Methane.Sample.20110601","HB","DeepHole",2011-07-22,2011-07-22 00:00:00,"point",1.5,1.5,"5",194.49,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"4","HB_DeepHole_20110722_0000_point_1.5_Methane.Sample.20110601","HB","DeepHole",2011-07-22,2011-07-22 00:00:00,"point",1.5,1.5,"5",81.91,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","HB_DeepHole_20110808_1150_MidEpi_0.5_ZoopSurv.Sample.20110517","HB","DeepHole",2011-08-08,2011-08-08 11:50:00,"MidEpi",0.5,0.5,"6",33.83,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","HB_DeepHole_20110808_1150_MidEpi_0.5_ZoopSurv.Sample.20110517","HB","DeepHole",2011-08-08,2011-08-08 11:50:00,"MidEpi",0.5,0.5,"6",35.8,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","HU_DeepHole_20110721_1048_PML_3.5_Methane.Sample.20110601","HU","DeepHole",2011-07-21,2011-07-21 10:48:00,"PML",0,3.5,"3",4.5,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","HU_DeepHole_20110721_1048_PML_3.5_Methane.Sample.20110601","HU","DeepHole",2011-07-21,2011-07-21 10:48:00,"PML",0,3.5,"3",3.62,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","IN_DeepHole_20110623_0840_MidEpi_1.5_ZoopSurv.Sample.20110517","IN","DeepHole",2011-06-23,2011-06-23 08:40:00,"MidEpi",1.5,1.5,"8",4.1,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","IN_DeepHole_20110623_0840_MidEpi_1.5_ZoopSurv.Sample.20110517","IN","DeepHole",2011-06-23,2011-06-23 08:40:00,"MidEpi",1.5,1.5,"8",4.23,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","IN_DeepHole_20110704_0830_MidEpi_1_ZoopSurv.Sample.20110517","IN","DeepHole",2011-07-04,2011-07-04 08:30:00,"MidEpi",1,1,"7",5.26,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","IN_DeepHole_20110704_0830_MidEpi_1_ZoopSurv.Sample.20110517","IN","DeepHole",2011-07-04,2011-07-04 08:30:00,"MidEpi",1,1,"7",4.88,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","IN_DeepHole_20110808_1030_MidEpi_1.5_ZoopSurv.Sample.20110517","IN","DeepHole",2011-08-08,2011-08-08 10:30:00,"MidEpi",1.5,1.5,"6",3.11,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"5","IN_DeepHole_20110808_1030_MidEpi_1.5_ZoopSurv.Sample.20110517","IN","DeepHole",2011-08-08,2011-08-08 10:30:00,"MidEpi",1.5,1.5,"6",3.49,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","JU_DeepHole_20110728_0941_PML_3.5_Methane.Sample.20110601","JU","DeepHole",2011-07-28,2011-07-28 09:41:00,"PML",0,3.5,"3",20.14,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","JU_DeepHole_20110728_0941_PML_3.5_Methane.Sample.20110601","JU","DeepHole",2011-07-28,2011-07-28 09:41:00,"PML",0,3.5,"3",20.14,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","LW_DeepHole_20110714_0946_PML_3.5_Methane.Sample.20110601","LW","DeepHole",2011-07-14,2011-07-14 09:46:00,"PML",0,3.5,"3",48.76,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","LW_DeepHole_20110714_0946_PML_3.5_Methane.Sample.20110601","LW","DeepHole",2011-07-14,2011-07-14 09:46:00,"PML",0,3.5,"3",31.87,"2","Chlorophyll.20110601","NA",0,"originalDB.20160217"
"2","MA_DeepHole_20110811_0957_PML_3.5_Methane.Sample.20110601","MA","DeepHole",2011-08-11,2011-08-11 09:57:00,"PML",0,3.5,"4",12.94,"1","Chlorophyll.20110601","NA",0,"originalDB.20160217"
