Run Number:,1,...3,Date:,20201028,...6,Initials:,RN,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21,...22,...23,...24,...25,...26,...27,...28,...29,...30,...31,...32,...33,...34,...35,...36,...37,...38,...39,...40,...41,...42,...43,...44,...45,...46,...47,...48,...49,...50,...51,...52,...53,...54,...55,...56,...57,...58,...59,...60,...61,...62,...63,...64,...65,...66,...67,...68,...69,...70,...71,...72,...73
c3,1.7890205383269063E-5,0.0000204626823378989,0.000023243625443582,0.0000256204756607928,0.0000288542301306209,0.0000324593922914063,0.0000508726302306802,2.8190991819485576E-5,2.9389192122059841E-5,2.1388996058610361E-5,2.4676055815156535E-5,2.2859160972137105E-5,2.5059760483863777E-5,2.8019615846508434E-5,2.6080910215600667E-5,5.0493398360284219E-5,2.5965528302577852E-5,4.0580328139425043E-5,2.6321070022049297E-5,2.3092672605461343E-5,2.985754563331062E-5,2.8259618880817316E-5,2.3171861174585024E-5,2.772836451199954E-5,2.128215522872897E-5,2.1015197860261112E-5,2.1116711886721693E-5,2.3418830933899963E-5,2.6970962167134406E-5,2.9714379001874373E-5,2.5647605755858702E-5,2.3229939018563065E-5,3.7346348302657757E-5,4.2205784518281393E-5,2.2196016808358015E-5,2.3021681614792879E-5,2.7574486350984809E-5,2.365043483321954E-5,2.6618170234781175E-5,2.4325715883341839E-5,2.7057171091855387E-5,2.3278910275475517E-5,2.1772383262225163E-5,2.731785483160786E-5,2.543048842346736E-5,2.2956011354679544E-5,2.6636952661736631E-5,2.2381460167155291E-5,2.2545730332988237E-5,2.6854765418270751E-5,2.3103975455220327E-5,2.8262403421876781E-5,2.3013676301494887E-5,2.2137017881195231E-5,2.6954559240950271E-5,2.670915192873838E-5,2.2767321472150651E-5,2.3984159688884796E-5,2.1577280900851113E-5,2.2616799557546072E-5,2.7456848354910494E-5,2.8275694362282132E-5,3.4685470711376077E-5,2.2192239785786127E-5,2.4226446819699795E-5,2.282254406499166E-5,2.6015042465967701E-5,2.4454543890236353E-5,2.2370857292301667E-5,2.2988274008467677E-5,3.9541507409328861E-5,2.7270375120673268E-5
c2,-1.1377353222509603E-2,-0.0130763327738017,-0.0149079195083706,-0.0164713564996414,-0.0186197236320728,-0.0210142576378313,-0.0333693542760501,-1.8302455799884484E-2,-1.8991476754374809E-2,-1.369922386984909E-2,-1.5854550031910882E-2,-1.4651294389640168E-2,-1.6122599906128736E-2,-1.8058252797870652E-2,-1.6776548078602745E-2,-3.3308697431903622E-2,-1.6707127948484363E-2,-2.6458282112512339E-2,-1.6952553006983444E-2,-1.4801228450025806E-2,-1.9298058934125242E-2,-1.8242530984683078E-2,-1.4862995884034069E-2,-1.7866206548752525E-2,-1.3626301435324154E-2,-1.3450931935553299E-2,-1.35206250987433E-2,-1.5020447858421E-2,-1.7373047988318537E-2,-1.9195207203348219E-2,-1.6489727304026747E-2,-1.4900018800118634E-2,-2.4300830772205472E-2,-2.7566736219436023E-2,-1.4216056704818089E-2,-1.4776210740652109E-2,-1.7786795160651715E-2,-1.5175411753830702E-2,-1.7151970450675215E-2,-1.5640192166218678E-2,-1.7429970358612143E-2,-1.4931930795270606E-2,-1.3936008528318737E-2,-1.7592938439769959E-2,-1.6359401813661467E-2,-1.4716982016444854E-2,-1.7159770846171377E-2,-1.4339434530744637E-2,-1.4450796222403318E-2,-1.7307213234254892E-2,-1.4821147976548099E-2,-1.8236467602860549E-2,-1.4761052179218446E-2,-1.4177558010060508E-2,-1.7365804777904552E-2,-1.7216612534662737E-2,-1.4601904172009253E-2,-1.5402682193880708E-2,-1.3820922281189399E-2,-1.4519707181171774E-2,-1.7699529435126531E-2,-1.8257093101443363E-2,-2.2530330888776148E-2,-1.421921252286344E-2,-1.5565973881432988E-2,-1.463400115915048E-2,-1.6743968071043724E-2,-1.5713052479117348E-2,-1.4336842545686707E-2,-1.4751265636786115E-2,-2.5779560900088223E-2,-1.7587631034805207E-2
c1,2.3625714172331662,2.7329540918612,3.13067577052376,3.4695753689392,3.94126134844981,4.46678937421135,7.21068532949085,3.9015875792435737,4.0260815518822284,2.8716242814157233,3.3367427327410351,3.0738503792631255,3.3988861031086759,3.8161308420723778,3.5387132194323669,7.2542239352029396,3.5227429161817234,5.6733562611846295,3.5785558150234507,3.1051414669389756,4.0918770607751487,3.8620142162533964,3.1214982325904077,3.7741532664493871,2.855144708668087,2.8170000600971994,2.8330298700744785,3.1537794029470283,3.6684606325669322,4.0680010333011278,3.4734839971413782,3.129064044819347,5.197132173800731,5.9235175722941698,2.9798976577477769,3.1055342894822449,3.7619844400224567,3.1885779357392425,3.6227886676136065,3.2940483011829125,3.6810116573015672,3.1359556630398,2.9187292456756713,3.7152840330334445,3.4485022601043926,3.0887195151574516,3.6233732383417214,3.0068175039468592,3.0320104893400512,3.6563612333620403,3.1130848980689318,3.8589808137440653,3.09987688607464,2.9715710145003871,3.6677688218941533,3.6382300172043567,3.0661708012195463,3.2395706733247249,2.8970991579182961,3.0525402040449294,3.7410585511285683,3.8668361769739361,4.80753616283139,2.981888616242836,3.2761188309650562,3.0720767783995466,3.5319562375595046,3.3073097987090643,3.007487256315033,3.0995649681838615,5.526776747764333,3.7194035273244248
b,-159.11178472700954,-185.716897820657,-214.116777201469,-238.264727609009,-272.437794662699,-310.491246114187,-511.962952753434,-271.88272689321622,-278.72758632226834,-195.92445017480722,-228.83866849187433,-209.93752986949724,-233.60965846004115,-263.15734354824639,-243.61260653889639,-520.68438240553974,-242.19131823660223,-398.68801015485366,-246.34090395804492,-212.02579475339039,-283.27934317795081,-266.7920653716219,-213.51177119117665,-260.1561189122076,-194.69398708889412,-191.94244389687753,-193.18827503715269,-215.57602832872354,-252.71667180364437,-281.56439751225042,-238.50472511777883,-213.98986982674955,-363.92435232885907,-417.28772373729629,-203.29681996964416,-212.57480765960645,-259.63322676042674,-218.22310373732989,-249.5712631794342,-226.05081690433133,-253.65178000267287,-214.48226900916765,-198.8897331739621,-256.11152589594923,-237.00864830187294,-211.06753875883072,-249.53422618782707,-205.20898825772392,-207.11976467638189,-251.95430709232096,-212.95932031633745,-266.5339552708038,-212.00062851307092,-202.70245604503961,-252.73136686633723,-250.81511950147495,-209.67170671556903,-221.97301418706502,-197.61705038997289,-209.04088783015794,-258.04583332836847,-267.42834632785537,-335.59969805502419,-203.53322063392284,-224.69289396021594,-210.00594144321468,-242.96782318142829,-226.86400307958002,-205.36885991199765,-212.13637244289927,-388.19383799415431,-256.606588881177
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAXIMUM OF DOUBLE DERIVATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THIS IS THE VALUE YOU USE FOR EACH SAMPLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAX,4.0806016298843908E-3,0.00454135795924493,0.00504959914863184,0.0054880004919064,0.0060418979317857,0.00666057316144678,0.00957023679392008,5.6815761294593953E-3,6.1008346743401456E-3,4.6850463482173595E-3,5.3049836589130414E-3,4.9861526789253229E-3,5.3444409135381954E-3,5.9129181740213491E-3,5.5682691661955094E-3,9.1227026766190766E-3,5.5340365568980546E-3,7.9539279841128879E-3,5.5764990191070549E-3,5.0365520081404012E-3,6.1902005817154465E-3,5.9043663518598202E-3,5.0317999938093994E-3,5.8601336704942608E-3,4.6706299724451443E-3,4.6209329192850694E-3,4.6338176325959393E-3,5.0873506840079449E-3,5.7103472740645325E-3,6.181154096115124E-3,5.4919540257345606E-3,5.0448709276073277E-3,7.4178609095756909E-3,8.1752043385500475E-3,4.861911802900843E-3,4.9801009408851037E-3,5.7881392051737854E-3,5.1248287421679084E-3,5.6233144508213359E-3,5.2081894925753991E-3,5.7258159205587911E-3,5.0545038226720643E-3,4.7865578367002719E-3,5.7909053678718708E-3,5.4269290078781049E-3,5.0000529991296068E-3,5.6358873002621893E-3,4.8933211892436615E-3,4.9170030546757219E-3,5.6677216588963408E-3,5.0136672297342935E-3,5.9206699270940716E-3,4.9984100938054374E-3,4.8504108016718325E-3,5.7002293056163042E-3,5.6305028237820937E-3,4.9471738642074686E-3,5.17087514556578E-3,4.7240767888978678E-3,4.8857849739755606E-3,5.7862136621126825E-3,5.899355340536476E-3,6.9675442895118234E-3,4.8499346329523123E-3,5.2077224666837209E-3,4.9658137791865307E-3,5.5346275568641037E-3,5.2557108771198319E-3,4.8826008470790883E-3,4.9798797391292886E-3,7.7531393138168467E-3,5.7303006113994873E-3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Aliquot],60.200543294797008,213.785986414976,383.199716210612,529.333497302135,713.965977261901,920.191053815592,1890.07893130669,593.85870981979849,733.61155811338188,261.6821160724532,468.3278863043472,362.05089297510767,481.48030451273183,670.97272467378309,556.08972206516989,1740.900892206359,544.67885229935155,1351.3093280376293,558.83300636901834,378.85066938013381,763.40019390514885,668.12211728660679,377.26666460313317,653.37789016475369,256.8766574817148,240.3109730950232,244.60587753197981,395.78356133598169,603.4490913548442,760.38469870504139,530.65134191152026,381.62364253577596,1172.6203031918969,1425.068112850016,320.63726763361439,360.03364696170127,629.37973505792854,408.27624738930285,574.43815027377866,436.06316419179973,608.60530685293043,384.83460755735479,295.51927890009068,630.30178929062367,508.97633595936833,366.68433304320234,578.62910008739641,331.10706308122053,339.00101822524067,589.24055296544702,371.22240991143121,673.55664236469056,366.13669793514583,316.80360055727755,600.07643520543479,576.83427459403129,349.05795473582293,423.62504852192671,274.69226296595599,328.59499132518692,628.73788737089421,666.4517801788254,1022.5147631706078,316.64487765077081,435.9074888945737,355.27125972884363,544.87585228803459,451.90362570661068,327.53361569302945,359.95991304309626,1284.3797712722821,610.10020379982916
Dilution factor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
[Sample],60.200543294797008,213.785986414976,383.199716210612,529.333497302135,713.965977261901,920.191053815592,1890.07893130669,593.85870981979849,733.61155811338188,261.6821160724532,468.3278863043472,362.05089297510767,481.48030451273183,670.97272467378309,556.08972206516989,1740.900892206359,544.67885229935155,1351.3093280376293,558.83300636901834,378.85066938013381,763.40019390514885,668.12211728660679,377.26666460313317,653.37789016475369,256.8766574817148,240.3109730950232,244.60587753197981,395.78356133598169,603.4490913548442,760.38469870504139,530.65134191152026,381.62364253577596,1172.6203031918969,1425.068112850016,320.63726763361439,360.03364696170127,629.37973505792854,408.27624738930285,574.43815027377866,436.06316419179973,608.60530685293043,384.83460755735479,295.51927890009068,630.30178929062367,508.97633595936833,366.68433304320234,578.62910008739641,331.10706308122053,339.00101822524067,589.24055296544702,371.22240991143121,673.55664236469056,366.13669793514583,316.80360055727755,600.07643520543479,576.83427459403129,349.05795473582293,423.62504852192671,274.69226296595599,328.59499132518692,628.73788737089421,666.4517801788254,1022.5147631706078,316.64487765077081,435.9074888945737,355.27125972884363,544.87585228803459,451.90362570661068,327.53361569302945,359.95991304309626,1284.3797712722821,610.10020379982916
Slope:,3.0000000000000001E-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intercept:,3.8999999999999998E-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTIMATED DOUBLE DERIVATIVE AT EACH WAVELENGTH BASED ON POLYNOMIAL FIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wavelength,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,-1.2864599850963276E-3,-0.00159744674212475,-0.00192348848444277,-0.00219814220633143,-0.00261437110740057,-0.00307724452597512,-0.00569155227528399,-2.7757214163862745E-3,-2.7159229622778086E-3,-1.7316524693657478E-3,-2.0978330856339204E-3,-1.8715956127158088E-3,-2.1734872316209394E-3,-2.4929665799311856E-3,-2.2560038984846889E-3,-6.0253168314661834E-3,-2.2556219338753028E-3,-4.2201704577146254E-3,-2.3198219875077281E-3,-1.8912497734979994E-3,-2.7670631082777411E-3,-2.5735193123853778E-3,-1.9197583585661079E-3,-2.4583756831056056E-3,-1.7140165961735433E-3,-1.6836264387932627E-3,-1.7011959334205691E-3,-1.9382985961620448E-3,-2.3809413760757861E-3,-2.7331596044471926E-3,-2.2023277010230526E-3,-1.9241107779615907E-3,-3.7860435812216361E-3,-4.4865310169343725E-3,-1.7968932396065611E-3,-1.926403543552762E-3,-2.4842067001216578E-3,-1.9703017077979564E-3,-2.3621366196130214E-3,-2.0895252724271486E-3,-2.3913354069978188E-3,-1.9291692599705916E-3,-1.7451571419672789E-3,-2.4044510816104842E-3,-2.2022175191621016E-3,-1.8867504072742555E-3,-2.3551984982587981E-3,-1.8211168609029264E-3,-1.8467160452207525E-3,-2.3887079665848784E-3,-1.9175254068318076E-3,-2.5580510994689595E-3,-1.9056927966430263E-3,-1.7906945626867399E-3,-2.386138466668776E-3,-2.3822427548394198E-3,-1.8830225774377242E-3,-2.024372761099659E-3,-1.7491074813574641E-3,-1.8992548932882623E-3,-2.4508408443604662E-3,-2.5833529681481698E-3,-3.4380969239010059E-3,-1.8077373027835276E-3,-2.0602115792262218E-3,-1.8809494403109681E-3,-2.2698851829262082E-3,-2.0806522899510724E-3,-1.828656340611412E-3,-1.9166024634110178E-3,-4.1093129089818103E-3,-2.4508119248024957E-3
201,-1.1791187527967137E-3,-0.00147467064809736,-0.00178402673178128,-0.00204441935236668,-0.00244124572661685,-0.00288248817222668,-0.00538631649389992,-2.6065754654693643E-3,-2.5395878095454474E-3,-1.6033184930140873E-3,-1.949776750742982E-3,-1.7344406468829884E-3,-2.0231286687177573E-3,-2.3248488848521334E-3,-2.0995184371910836E-3,-5.722356441304477E-3,-2.0998287640598343E-3,-3.976688488878076E-3,-2.1618955673754353E-3,-1.7526937378652338E-3,-2.5879178344778778E-3,-2.4039615991004737E-3,-1.7807271915185989E-3,-2.2920054960336028E-3,-1.5863236648011696E-3,-1.5575352516316969E-3,-1.5744956621002379E-3,-1.797785610558645E-3,-2.2191156030729811E-3,-2.5548733304359417E-3,-2.0484420664878995E-3,-1.7847311438502107E-3,-3.5619654914056872E-3,-4.2332963098246842E-3,-1.6637171387564112E-3,-1.7882734538640054E-3,-2.3187597820157543E-3,-1.8283990987986408E-3,-2.2024275982043331E-3,-1.9435709771271001E-3,-2.2289923804466871E-3,-1.7894957983177369E-3,-1.6145228423939291E-3,-2.2405439526208409E-3,-2.0496345886212991E-3,-1.7490143391461765E-3,-2.1953767822883788E-3,-1.6868280998999924E-3,-1.7114416632228215E-3,-2.2275793740752572E-3,-1.7789015541004836E-3,-2.3884766789376982E-3,-1.7676107388340592E-3,-1.6578724553995665E-3,-2.2244111112230749E-3,-2.2219878432669857E-3,-1.7464186486048222E-3,-1.8804678029663499E-3,-1.6196437959523566E-3,-1.7635540959429832E-3,-2.2860997542310038E-3,-2.4136988019744718E-3,-3.2299840996327447E-3,-1.6745838640688099E-3,-1.9148528983080233E-3,-1.7440141759210194E-3,-2.1137949281304011E-3,-1.933925026609655E-3,-1.6944311968576029E-3,-1.7786728193602101E-3,-3.8720638645258418E-3,-2.2871896740784547E-3
