"projectID","sampleID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","runID","chl","replicate","metadataID","comments","flag","updateID"
"3","FE_DeepHole_20200722_1145_Hypo_8_Limno.Sample.20160505","FE","DeepHole",2020-07-22,"2020-07-22 11:45:00","Hypo",8,8,"3",1.14143605640792,"1","Chlorophyll.20110601",NA,0,"tableChlorophyll.20210219"
"3","FE_DeepHole_20200722_1145_Hypo_8_Limno.Sample.20160505","FE","DeepHole",2020-07-22,"2020-07-22 11:45:00","Hypo",8,8,"1",1.89949765466409,"2","Chlorophyll.20110601",NA,0,"tableChlorophyll.20210219"
"3","FE_DeepHole_20200728_1210_PML_1_Limno.Sample.20160505","FE","DeepHole",2020-07-28,"2020-07-28 12:10:00","PML",0,1,"3",18.9840136224066,"1","Chlorophyll.20110601",NA,0,"tableChlorophyll.20210219"
"3","FE_DeepHole_20200728_1210_PML_1_Limno.Sample.20160505","FE","DeepHole",2020-07-28,"2020-07-28 12:10:00","PML",0,1,"2",13.4988093233234,"2","Chlorophyll.20110601",NA,0,"tableChlorophyll.20210219"
"3","FE_DeepHole_20200728_1210_Hypo_8_Limno.Sample.20160505","FE","DeepHole",2020-07-28,"2020-07-28 12:10:00","Hypo",8,8,"1",1.23830717902641,"1","Chlorophyll.20110601",NA,0,"tableChlorophyll.20210219"
"3","FE_DeepHole_20200728_1210_Hypo_8_Limno.Sample.20160505","FE","DeepHole",2020-07-28,"2020-07-28 12:10:00","Hypo",8,8,"3",2.22523713243992,"2","Chlorophyll.20110601",NA,0,"tableChlorophyll.20210219"
"3","FE_DeepHole_20200804_1045_PML_2_Limno.Sample.20160505","FE","DeepHole",2020-08-04,"2020-08-04 10:45:00","PML",0,2,"3",2.43976573859865,"1","Chlorophyll.20110601",NA,0,"tableChlorophyll.20210219"
"3","FE_DeepHole_20200804_1045_PML_2_Limno.Sample.20160505","FE","DeepHole",2020-08-04,"2020-08-04 10:45:00","PML",0,2,"2",3.44047207523422,"2","Chlorophyll.20110601",NA,0,"tableChlorophyll.20210219"
"3","FE_DeepHole_20200804_1045_Hypo_8_Limno.Sample.20160505","FE","DeepHole",2020-08-04,"2020-08-04 10:45:00","Hypo",8,8,"3",1.47528221222154,"1","Chlorophyll.20110601",NA,0,"tableChlorophyll.20210219"
"3","FE_DeepHole_20200804_1045_Hypo_8_Limno.Sample.20160505","FE","DeepHole",2020-08-04,"2020-08-04 10:45:00","Hypo",8,8,"2",1.60245728484354,"2","Chlorophyll.20110601",NA,0,"tableChlorophyll.20210219"
"3","FE_DeepHole_20200811_1045_PML_1_Limno.Sample.20160505","FE","DeepHole",2020-08-11,"2020-08-11 10:45:00","PML",0,1,"2",10.282874346679,"1","Chlorophyll.20110601",NA,0,"tableChlorophyll.20210219"
"3","FE_DeepHole_20200811_1045_PML_1_Limno.Sample.20160505","FE","DeepHole",2020-08-11,"2020-08-11 10:45:00","PML",0,1,"3",12.2777726623416,"2","Chlorophyll.20110601",NA,0,"tableChlorophyll.20210219"
"3","FE_DeepHole_20200811_1045_Hypo_8_Limno.Sample.20160505","FE","DeepHole",2020-08-11,"2020-08-11 10:45:00","Hypo",8,8,"1",1.98470520586408,"1","Chlorophyll.20110601",NA,0,"tableChlorophyll.20210219"
