"sample","abs","df","runID","POPinBottle","projectID","lakeID","site","dateSample","timeSample","depthClass","depthTop","depthBottom","volFiltered","replicate","comments","sampleID","POP"
"P46",0.134,1,"Run6_POP_2019.xlsx",23.1910639302551,15,"PE","DeepHole","5/29/2019","10:15","PML",0,1,140,"1","","PE_DeepHole_20190529_1015_PML_1_Limno.Sample.20160505",4.96951369934037
"P47",0.463,1,"Run6_POP_2019.xlsx",77.1543058384846,15,"PE","DeepHole","5/29/2019","10:15","Hypo",9,9,140,"1","","PE_DeepHole_20190529_1015_Hypo_9_Limno.Sample.20160505",16.5330655368181
"P48",0.151,1,"Run6_POP_2019.xlsx",25.9794381322,33,"CB","DeepHole","5/31/2019","10:45","PML",0,0.75,140,"1","","CB_DeepHole_20190531_1045_PML_0.75_Limno.Sample.20160505",5.56702245690001
"P49",0.141,1,"Run5_POP_2019.xlsx",23.6144730741856,33,"CB","DeepHole","5/31/2019","10:45","Hypo",2.5,2.5,140,"1","","CB_DeepHole_20190531_1045_Hypo_2.5_Limno.Sample.20160505",5.06024423018262
"P5",0.545,1,"Run4_POP_2019.xlsx",93.6601593246388,3,"WL","DeepHole","5/8/2019","11:00","Hypo",8,8,140,"1","","WL_DeepHole_20190508_1100_Hypo_8_Limno.Sample.20160505",20.070034140994
"P50",0.218,1,"Run1_POP_2019.xlsx",35.4139413324594,33,"HB","DeepHole","5/31/2019","11:50","PML",0,0.75,140,"1","","HB_DeepHole_20190531_1150_PML_0.75_Limno.Sample.20160505",7.58870171409845
"P51",0.464,1,"Run6_POP_2019.xlsx",77.3183278503637,33,"HB","DeepHole","5/31/2019","11:50","Hypo",3.5,3.5,140,"1","","HB_DeepHole_20190531_1150_Hypo_3.5_Limno.Sample.20160505",16.5682131107922
"P52",0.424,1,"Run6_POP_2019.xlsx",70.757447375199,15,"MO","DeepHole","6/3/2019","10:10","PML",0,1,140,"1","","MO_DeepHole_20190603_1010_PML_1_Limno.Sample.20160505",15.1623101518284
"P53",0.586,2,"Run5_POP_2019.xlsx",201.416943640911,15,"MO","DeepHole","6/3/2019","10:10","Hypo",6.5,6.5,140,"1","","MO_DeepHole_20190603_1010_Hypo_6.5_Limno.Sample.20160505",43.160773637338
"P54",0.303,1,"Run5_POP_2019.xlsx",51.6801535166478,15,"MO","Outlet","6/3/2019","10:10","Surface",0,0,140,"1","","MO_Outlet_20190603_1010_Surface_0_Limno.Sample.20160505",11.0743186107102
"P55",0.146,1,"Run4_POP_2019.xlsx",25.2400011621364,15,"MO","Inlet1","6/3/2019","10:10","Surface",0,0,140,"1","","MO_Inlet1_20190603_1010_Surface_0_Limno.Sample.20160505",5.40857167760066
"P56",0.175,1,"Run4_POP_2019.xlsx",30.2128948631704,15,"MO","Inlet2","6/3/2019","10:10","Surface",0,0,140,"1","","MO_Inlet2_20190603_1010_Surface_0_Limno.Sample.20160505",6.47419175639366
"P57",0.553,1,"Run2_POP_2019.xlsx",77.8962964960444,15,"MO","Inlet3","6/3/2019","10:10","Surface",0,0,140,"1","","MO_Inlet3_20190603_1010_Surface_0_Limno.Sample.20160505",16.6920635348666
"P58",0.282,1,"Run3_POP_2019.xlsx",46.0562971261823,3,"FE","DeepHole","6/4/2019","10:11","PML",0,1.5,140,"1","","FE_DeepHole_20190604_1011_PML_1.5_Limno.Sample.20160505",9.86920652703907
"P59",0.39,1,"Run2_POP_2019.xlsx",55.6753357392519,3,"FE","DeepHole","6/4/2019","10:11","Hypo",8,8,140,"1","","FE_DeepHole_20190604_1011_Hypo_8_Limno.Sample.20160505",11.9304290869825
"P6",0.273,1,"Run1_POP_2019.xlsx",43.6932131407254,3,"FE","DeepHole","5/13/2019","10:20","PML",0,0.5,100,"1","","FE_DeepHole_20190513_1020_PML_0.5_Limno.Sample.20160505",13.1079639422176
"P60",0.096,1,"Run2_POP_2019.xlsx",15.5958114294544,3,"FE","Inlet1","6/4/2019","10:11","Surface",0,0,140,"1","","FE_Inlet1_20190604_1011_Surface_0_Limno.Sample.20160505",3.34195959202595
"P61",0.206,1,"Run4_POP_2019.xlsx",35.5287467504826,3,"WL","DeepHole","6/4/2019","8:40","PML",0,2,140,"1","","WL_DeepHole_20190604_840_PML_2_Limno.Sample.20160505",7.61330287510342
"P62",0.688,1,"Run5_POP_2019.xlsx",118.379455802746,3,"WL","DeepHole","6/4/2019","8:40","Hypo",8,8,140,"1","","WL_DeepHole_20190604_840_Hypo_8_Limno.Sample.20160505",25.3670262434457
"P63",0.125,1,"Run4_POP_2019.xlsx",21.6389402062152,15,"PA","DeepHole","6/5/2019","9:30","PML",0,1,140,"1","","PA_DeepHole_20190605_930_PML_1_Limno.Sample.20160505",4.63691575847469
"P64",0.644,1,"Run5_POP_2019.xlsx",110.756678398621,15,"PA","DeepHole","6/5/2019","9:30","Hypo",6.5,6.5,140,"1","","PA_DeepHole_20190605_930_Hypo_6.5_Limno.Sample.20160505",23.7335739425616
"P65",0.144,1,"Run4_POP_2019.xlsx",24.8970429758582,15,"PE","DeepHole","6/5/2019","8:30","PML",0,1,140,"1","","PE_DeepHole_20190605_830_PML_1_Limno.Sample.20160505",5.3350806376839
"P66",0.701,1,"Run3_POP_2019.xlsx",119.137306796772,15,"PE","DeepHole","6/5/2019","8:30","Hypo",9,9,140,"1","","PE_DeepHole_20190605_830_Hypo_9_Limno.Sample.20160505",25.5294228850227
"P67",0.152,1,"Run4_POP_2019.xlsx",26.268875720971,3,"ME","DeepHole","6/6/2019","9:31","PML",0,1,140,"1","","ME_DeepHole_20190606_931_PML_1_Limno.Sample.20160505",5.62904479735093
"P68",0.374,1,"Run6_POP_2019.xlsx",62.5563467812432,3,"ME","DeepHole","6/6/2019","9:31","Hypo",3,3,140,"1","","ME_DeepHole_20190606_931_Hypo_3_Limno.Sample.20160505",13.4049314531235
"P69",0.294,1,"Run2_POP_2019.xlsx",42.5881441278895,3,"ME","Outlet","6/6/2019","9:31","Surface",0,0,140,"1","","ME_Outlet_20190606_931_Surface_0_Limno.Sample.20160505",9.12603088454774
"P7",0.25,1,"Run3_POP_2019.xlsx",40.4749312324857,3,"FE","DeepHole","5/13/2019","10:20","Hypo",8,8,140,"1","","FE_DeepHole_20190513_1020_Hypo_8_Limno.Sample.20160505",8.67319954981836
"P70",0.219,1,"Run6_POP_2019.xlsx",37.13293493998,15,"CR","DeepHole","6/7/2019","9:33","PML",0,1,140,"1","","CR_DeepHole_20190607_933_PML_1_Limno.Sample.20160505",7.95705748713857
"P71",0.467,1,"Run2_POP_2019.xlsx",66.1723540108655,15,"CR","DeepHole","6/7/2019","9:33","Hypo",8,8,140,"1","","CR_DeepHole_20190607_933_Hypo_8_Limno.Sample.20160505",14.1797901451855
"P72",0.186,1,"Run4_POP_2019.xlsx",32.0991648877006,15,"CR","Outlet","6/7/2019","9:33","Surface",0,0,140,"1","","CR_Outlet_20190607_933_Surface_0_Limno.Sample.20160505",6.87839247593583
"P73",0.261,1,"Run1_POP_2019.xlsx",41.8868265643765,15,"HB","DeepHole","6/7/2019","11:12","PML",0,0.5,140,"1","","HB_DeepHole_20190607_1112_PML_0.5_Limno.Sample.20160505",8.97574854950925
"P74",0.434,1,"Run2_POP_2019.xlsx",61.6736318944597,15,"HB","DeepHole","6/7/2019","11:12","Hypo",4,4,140,"1","","HB_DeepHole_20190607_1112_Hypo_4_Limno.Sample.20160505",13.2157782630985
"P75",0.265,1,"Run1_POP_2019.xlsx",42.4889554231595,15,"HB","Outlet","6/7/2019","11:12","Surface",0,0,140,"1","","HB_Outlet_20190607_1112_Surface_0_Limno.Sample.20160505",9.1047761621056
"P76",0.348,1,"Run2_POP_2019.xlsx",49.9496894092808,15,"BO","DeepHole","6/10/2019","11:05","PML",0,0.5,140,"1","","BO_DeepHole_20190610_1105_PML_0.5_Limno.Sample.20160505",10.7035048734173
"P77",0.873,1,"Run3_POP_2019.xlsx",149.137148475392,15,"BO","DeepHole","6/10/2019","11:05","Hypo",2.5,2.5,140,"1","","BO_DeepHole_20190610_1105_Hypo_2.5_Limno.Sample.20160505",31.957960387584
"P78",0.346,1,"Run2_POP_2019.xlsx",49.6770395840441,15,"NG","DeepHole","6/10/2019","8:58","PML",0,0.5,140,"1","","NG_DeepHole_20190610_858_PML_0.5_Limno.Sample.20160505",10.6450799108666
"P79",0.339,1,"Run1_POP_2019.xlsx",53.6283393106447,15,"NG","DeepHole","6/10/2019","8:58","Hypo",3.5,3.5,140,"1","","NG_DeepHole_20190610_858_Hypo_3.5_Limno.Sample.20160505",11.4917869951381
"P8",0.133,1,"Run3_POP_2019.xlsx",20.0680621836574,3,"FE","Inlet1","5/13/2019","10:20","Surface",0,0,140,"1","","FE_Inlet1_20190513_1020_Surface_0_Limno.Sample.20160505",4.30029903935517
"P80",0.257,1,"Run1_POP_2019.xlsx",41.2846977055935,3,"FE","DeepHole","6/11/2019","10:58","PML",0,1,140,"1","","FE_DeepHole_20190611_1058_PML_1_Limno.Sample.20160505",8.84672093691289
"P81",0.298,1,"reruns_POP_2019_20210505.xlsx",50.1217769670223,3,"FE","DeepHole","6/11/2019","10:58","Hypo",8,8,140,"1","","FE_DeepHole_20190611_1058_Hypo_8_Limno.Sample.20160505",10.7403807786476
"P82",0.189,1,"Run3_POP_2019.xlsx",29.8354524976265,3,"FE","Inlet1","6/11/2019","10:58","Surface",0,0,140,"1","","FE_Inlet1_20190611_1058_Surface_0_Limno.Sample.20160505",6.3933112494914
"P83",0.169,1,"Run4_POP_2019.xlsx",29.1840203043358,3,"WL","DeepHole","6/11/2019","9:10","PML",0,1.5,140,"1","","WL_DeepHole_20190611_910_PML_1.5_Limno.Sample.20160505",6.25371863664338
"P84",0.844,1,"Run4_POP_2019.xlsx",144.932408173231,3,"WL","DeepHole","6/11/2019","9:10","Hypo",8,8,140,"1","","WL_DeepHole_20190611_910_Hypo_8_Limno.Sample.20160505",31.0569446085495
"P85",0.204,1,"Run2_POP_2019.xlsx",30.3189019922372,34,"PA","DeepHole","6/12/2019","8:34","PML",0,2,140,"1","","PA_DeepHole_20190612_834_PML_2_Limno.Sample.20160505",6.49690756976511
"P86",0.533,1,"Run6_POP_2019.xlsx",88.6358466700228,34,"PA","DeepHole","6/12/2019","8:34","Hypo",7,7,140,"1","","PA_DeepHole_20190612_834_Hypo_7_Limno.Sample.20160505",18.9933957150049
"P87",0.128,1,"Run6_POP_2019.xlsx",22.2069318589804,34,"PE","DeepHole","6/12/2019","9:34","PML",0,1.5,140,"1","","PE_DeepHole_20190612_934_PML_1.5_Limno.Sample.20160505",4.75862825549579
"P88",0.667,1,"reruns_POP_2019_20210505.xlsx",115.782913758756,34,"PE","DeepHole","6/12/2019","9:34","Hypo",9,9,140,"1","","PE_DeepHole_20190612_934_Hypo_9_Limno.Sample.20160505",24.8106243768763
"P89",0.183,1,"Run6_POP_2019.xlsx",31.2281425123318,17,"BA","DeepHole","6/13/2019","8:32","PML",0,2,140,"1","","BA_DeepHole_20190613_832_PML_2_Limno.Sample.20160505",6.6917448240711
"P9",0.262,1,"Run4_POP_2019.xlsx",45.1315759662725,3,"WL","DeepHole","5/13/2019","9:25","PML",0,1.5,140,"1","","WL_DeepHole_20190513_925_PML_1.5_Limno.Sample.20160505",9.67105199277267
"P90",0.151,1,"Run3_POP_2019.xlsx",23.2075804988618,17,"BA","DeepHole","6/13/2019","8:32","Hypo",8,8,140,"1","","BA_DeepHole_20190613_832_Hypo_8_Limno.Sample.20160505",4.97305296404181
"P91",0.461,1,"Run5_POP_2019.xlsx",79.0528541950987,17,"BR","DeepHole","6/13/2019","10:56","PML",0,2,140,"1","","BR_DeepHole_20190613_1056_PML_2_Limno.Sample.20160505",16.9398973275211
"P92",0.939,1,"Run5_POP_2019.xlsx",161.863935994463,17,"BR","DeepHole","6/13/2019","10:56","Hypo",4,4,140,"1","","BR_DeepHole_20190613_1056_Hypo_4_Limno.Sample.20160505",34.6851291416706
"P93",0.223,1,"Run2_POP_2019.xlsx",32.909075331986,17,"CB","DeepHole","6/14/2019","8:47","PML",0,0.5,140,"1","","CB_DeepHole_20190614_847_PML_0.5_Limno.Sample.20160505",7.051944713997
"P94",0.474,1,"Run2_POP_2019.xlsx",67.126628399194,17,"CB","DeepHole","6/14/2019","8:47","Hypo",5,5,140,"1","","CB_DeepHole_20190614_847_Hypo_5_Limno.Sample.20160505",14.384277514113
"P95",0.415,1,"Run5_POP_2019.xlsx",71.0835869089674,17,"MO","DeepHole","6/17/2019","9:30","PML",0,1,140,"1","","MO_DeepHole_20190617_930_PML_1_Limno.Sample.20160505",15.2321971947787
"P96",0.633,1,"Run6_POP_2019.xlsx",105.038047857935,17,"MO","DeepHole","6/17/2019","9:30","Hypo",4.5,4.5,140,"1","","MO_DeepHole_20190617_930_Hypo_4.5_Limno.Sample.20160505",22.5081531124145
"P97",0.265,1,"Run3_POP_2019.xlsx",43.091196495156,17,"MO","Outlet","6/17/2019","9:30","Surface",0,0,140,"1","","MO_Outlet_20190617_930_Surface_0_Limno.Sample.20160505",9.23382782039057
"P98",0.248,1,"Run2_POP_2019.xlsx",36.317198147445,17,"MO","Inlet1","6/17/2019","9:30","Surface",0,0,140,"1","","MO_Inlet1_20190617_930_Surface_0_Limno.Sample.20160505",7.78225674588106
"P99",0.62,1,"Run4_POP_2019.xlsx",106.521091310072,17,"MO","Inlet2","6/17/2019","9:30","Surface",0,0,140,"1","","MO_Inlet2_20190617_930_Surface_0_Limno.Sample.20160505",22.8259481378725
"P1",0.654,1,"Run2_POP_2020_20210217.xlsx",116.605361915773,3,"FE","DeepHole","5/8/2019","12:20","PML",0,0.5,140,"1","","FE_DeepHole_20190508_1220_PML_0.5_Limno.Sample.20160505",24.9868632676657
"P10",0.747,2,"Run2_POP_2020_20210217.xlsx",267.192798934135,3,"WL","DeepHole","5/13/2019","9:25","Hypo",8,8,140,"1","","WL_DeepHole_20190513_925_Hypo_8_Limno.Sample.20160505",57.2555997716003
"P100",0.359,1,"Run3_POP_2020_20210217.xlsx",65.6818005965622,17,"MO","Inlet3","6/17/2019","9:30","Surface",0,0,140,"1","","MO_Inlet3_20190617_930_Surface_0_Limno.Sample.20160505",14.0746715564062
"P101",0.368,1,"Run1_POP_2020_20210215.xlsx",72.5235528607961,3,"FE","DeepHole","6/18/2019","9:52","PML",0,1.5,140,"1","","FE_DeepHole_20190618_952_PML_1.5_Limno.Sample.20160505",15.5407613273134
"P102",0.3,1,"Run2_POP_2020_20210217.xlsx",51.9297996237517,3,"FE","DeepHole","6/18/2019","9:52","Hypo",8,8,140,"1","","FE_DeepHole_20190618_952_Hypo_8_Limno.Sample.20160505",11.1278142050897
"P103",0.181,1,"Run2_POP_2020_20210217.xlsx",30.188579531236,3,"FE","Inlet1","6/18/2019","9:52","Surface",0,0,140,"1","","FE_Inlet1_20190618_952_Surface_0_Limno.Sample.20160505",6.46898132812199
"P104",0.151,1,"Run2_POP_2020_20210217.xlsx",24.7075996759799,3,"WL","DeepHole","6/18/2019","8:50","PML",0,1.5,140,"1","","WL_DeepHole_20190618_850_PML_1.5_Limno.Sample.20160505",5.29448564485283
"P105",0.164,1,"Run2_POP_2020_20210217.xlsx",27.0826909465909,3,"WL","DeepHole","6/18/2019","8:50","Hypo",8,8,140,"1","","WL_DeepHole_20190618_850_Hypo_8_Limno.Sample.20160505",5.80343377426947
"P106",0.483,1,"Run3_POP_2020_20210217.xlsx",88.2269934734081,17,"ME","DeepHole","6/19/2019","13:33","PML",0,1,140,"1","","ME_DeepHole_20190619_1333_PML_1_Limno.Sample.20160505",18.9057843157303
"P107",0.113,1,"Run2_POP_2020_20210217.xlsx",17.7650251926555,17,"ME","DeepHole","6/19/2019","13:33","Hypo",2.5,2.5,140,"1","","ME_DeepHole_20190619_1333_Hypo_2.5_Limno.Sample.20160505",3.8067911127119
"P108",0.342,1,"Run2_POP_2020_20210217.xlsx",59.6031714211103,17,"ME","Outlet","6/19/2019","13:33","Surface",0,0,140,"1","","ME_Outlet_20190619_1333_Surface_0_Limno.Sample.20160505",12.7721081616665
"P109",0.071,1,"Run1_POP_2020_20210215.xlsx",16.8195691943381,17,"CR","DeepHole","6/20/2019","9:34","PML",0,3,140,"1","","CR_DeepHole_20190620_934_PML_3_Limno.Sample.20160505",3.60419339878674
"P11",0.294,1,"Run3_POP_2020_20210217.xlsx",53.8637559433769,34,"PA","DeepHole","5/15/2019","8:45","PML",0,1,140,"1","","PA_DeepHole_20190515_845_PML_1_Limno.Sample.20160505",11.5422334164379
"P110",0.115,1,"Run3_POP_2020_20210217.xlsx",21.3186791292203,17,"CR","DeepHole","6/20/2019","9:34","Hypo",0.34,11,140,"1","","CR_DeepHole_20190620_934_Hypo_11_Limno.Sample.20160505",4.56828838483293
"P111",0.201,1,"Run2_POP_2020_20210217.xlsx",33.8425661014067,17,"CR","Outlet","6/20/2019","9:34","Surface",0,0,140,"1","","CR_Outlet_20190620_934_Surface_0_Limno.Sample.20160505",7.25197845030143
"P112",0.12,1,"Run2_POP_2020_20210217.xlsx",19.0439204922153,34,"PA","DeepHole","6/20/2019","8:38","PML",0,2,140,"1","","PA_DeepHole_20190620_838_PML_2_Limno.Sample.20160505",4.0808401054747
"P113",0.08,1,"Run1_POP_2020_20210215.xlsx",18.5075686993823,34,"PA","DeepHole","6/20/2019","8:38","Hypo",8,8,140,"1","","PA_DeepHole_20190620_838_Hypo_8_Limno.Sample.20160505",3.96590757843906
"P114",0.094,1,"Run1_POP_2020_20210215.xlsx",21.1333457072288,34,"PE","DeepHole","6/20/2019","10:00","PML",0,1,140,"1","","PE_DeepHole_20190620_1000_PML_1_Limno.Sample.20160505",4.52857408012045
"P115",0.186,1,"Run2_POP_2020_20210217.xlsx",31.1020761737786,34,"PE","DeepHole","6/20/2019","10:00","Hypo",9,9,140,"1","","PE_DeepHole_20190620_1000_Hypo_9_Limno.Sample.20160505",6.66473060866685
"P116",0.469,1,"reruns_POP_2020_20210505.xlsx",80.5501086509964,17,"HB","DeepHole","6/21/2019","9:40","PML",0,0.5,140,"1","","HB_DeepHole_20190621_940_PML_0.5_Limno.Sample.20160505",17.2607375680707
"P117",0.142,1,"Run1_POP_2020_20210215.xlsx",30.1360097341311,17,"HB","DeepHole","6/21/2019","9:40","Hypo",4.5,4.5,140,"1","","HB_DeepHole_20190621_940_Hypo_4.5_Limno.Sample.20160505",6.45771637159952
"P118",0.325,1,"Run1_POP_2020_20210215.xlsx",64.4586663366961,17,"HB","Outlet","6/21/2019","9:40","Surface",0,0,140,"1","","HB_Outlet_20190621_940_Surface_0_Limno.Sample.20160505",13.8125713578635
"P119",0.094,1,"Run1_POP_2020_20210215.xlsx",21.1333457072288,3,"FE","DeepHole","6/25/2019","9:28","PML",0,1.5,140,"1","","FE_DeepHole_20190625_928_PML_1.5_Limno.Sample.20160505",4.52857408012045
"P12",0.277,1,"Run2_POP_2020_20210217.xlsx",47.7277150680554,34,"PA","DeepHole","5/15/2019","8:45","Hypo",6,6,140,"1","","PA_DeepHole_20190515_845_Hypo_6_Limno.Sample.20160505",10.2273675145833
"P120",0.161,1,"Run2_POP_2020_20210217.xlsx",26.5345929610652,3,"FE","DeepHole","6/25/2019","9:28","Hypo",8,8,140,"1","","FE_DeepHole_20190625_928_Hypo_8_Limno.Sample.20160505",5.68598420594255
"P121",0.497,1,"Run2_POP_2020_20210217.xlsx",87.9215673399333,3,"WL","DeepHole","6/25/2019","8:35","PML",0,2,140,"1","","WL_DeepHole_20190625_835_PML_2_Limno.Sample.20160505",18.8403358585571
"P122",0.12,1,"Run3_POP_2020_20210217.xlsx",22.2277594871577,3,"WL","DeepHole","6/25/2019","8:35","Hypo",8,8,140,"1","","WL_DeepHole_20190625_835_Hypo_8_Limno.Sample.20160505",4.76309131867665
"P123",0.387,1,"Run1_POP_2020_20210215.xlsx",76.0871073714449,34,"PA","DeepHole","6/27/2019","8:42","PML",0,2,140,"1","","PA_DeepHole_20190627_842_PML_2_Limno.Sample.20160505",16.3043801510239
"P124",0.116,1,"Run3_POP_2020_20210217.xlsx",21.5004952008078,34,"PA","DeepHole","6/27/2019","8:42","Hypo",8,8,140,"1","","PA_DeepHole_20190627_842_Hypo_8_Limno.Sample.20160505",4.60724897160167
"P125",0.705,1,"Run1_POP_2020_20210215.xlsx",135.729756549673,34,"PE","DeepHole","6/27/2019","10:01","PML",0,1.5,140,"1","","PE_DeepHole_20190627_1001_PML_1.5_Limno.Sample.20160505",29.0849478320727
"P126",0.193,1,"Run2_POP_2020_20210217.xlsx",32.3809714733384,34,"PE","DeepHole","6/27/2019","10:01","Hypo",9,9,140,"1","","PE_DeepHole_20190627_1001_Hypo_9_Limno.Sample.20160505",6.93877960142966
"P127",0.38,1,"Run1_POP_2020_20210215.xlsx",74.7742188675217,15,"CR","DeepHole","7/1/2019","9:55","PML",0,1.5,140,"1","","CR_DeepHole_20190701_955_PML_1.5_Limno.Sample.20160505",16.0230469001832
"P128",0.315,1,"reruns_POP_2020_20210505.xlsx",53.1468157894057,15,"CR","DeepHole","7/1/2019","9:55","Hypo",10,10,140,"1","","CR_DeepHole_20190701_955_Hypo_10_Limno.Sample.20160505",11.3886033834441
"P129",0.465,1,"Run1_POP_2020_20210215.xlsx",90.7164364151612,15,"CR","Outlet","7/1/2019","9:55","Surface",0,0,140,"1","","CR_Outlet_20190701_955_Surface_0_Limno.Sample.20160505",19.4392363746774
"P13",0.148,1,"Run1_POP_2020_20210215.xlsx",31.2613427374939,34,"PE","DeepHole","5/15/2019","10:19","PML",0,1,140,"1","","PE_DeepHole_20190515_1019_PML_1_Limno.Sample.20160505",6.6988591580344
"P130",0.167,1,"Run3_POP_2020_20210217.xlsx",30.7731148517686,15,"HB","DeepHole","7/1/2019","8:40","PML",0,0.5,140,"1","","HB_DeepHole_20190701_840_PML_0.5_Limno.Sample.20160505",6.59423889680756
"P131",0.151,1,"Run1_POP_2020_20210215.xlsx",31.8240092391753,15,"HB","DeepHole","7/1/2019","8:40","Hypo",4.5,4.5,140,"1","","HB_DeepHole_20190701_840_Hypo_4.5_Limno.Sample.20160505",6.81943055125184
"P132",0.308,1,"Run2_POP_2020_20210217.xlsx",53.39139425182,15,"HB","Outlet","7/1/2019","8:40","Surface",0,0,140,"1","","HB_Outlet_20190701_840_Surface_0_Limno.Sample.20160505",11.4410130539614
"P133",0.108,1,"Run1_POP_2020_20210215.xlsx",23.7591227150753,3,"FE","DeepHole","7/2/2019","9:08","PML",0,1.5,140,"1","","FE_DeepHole_20190702_908_PML_1.5_Limno.Sample.20160505",5.09124058180185
"P134",0.346,1,"Run3_POP_2020_20210217.xlsx",63.3181916659252,3,"FE","DeepHole","7/2/2019","9:08","Hypo",8,8,140,"1","","FE_DeepHole_20190702_908_Hypo_8_Limno.Sample.20160505",13.5681839284125
"P135",0.128,1,"Run3_POP_2020_20210217.xlsx",23.6822880598574,3,"WL","DeepHole","7/2/2019","8:30","PML",0,1.5,140,"1","","WL_DeepHole_20190702_830_PML_1.5_Limno.Sample.20160505",5.07477601282659
"P136",0.154,1,"Run3_POP_2020_20210217.xlsx",28.4095059211316,3,"WL","DeepHole","7/2/2019","8:30","Hypo",8,8,140,"1","","WL_DeepHole_20190702_830_Hypo_8_Limno.Sample.20160505",6.0877512688139
"P137",0.453,1,"Run2_POP_2020_20210217.xlsx",79.8827968855578,17,"ME","DeepHole","7/3/2019","8:47","PML",0,1.5,140,"1","","ME_DeepHole_20190703_847_PML_1.5_Limno.Sample.20160505",17.1177421897624
"P138",0.154,1,"Run2_POP_2020_20210217.xlsx",25.2556976615055,17,"ME","DeepHole","7/3/2019","8:47","Hypo",3,3,140,"1","","ME_DeepHole_20190703_847_Hypo_3_Limno.Sample.20160505",5.41193521317975
"P139",0.361,1,"Run2_POP_2020_20210217.xlsx",63.0744586627725,17,"MO","DeepHole","7/3/2019","10:40","PML",0,1,140,"1","","MO_DeepHole_20190703_1040_PML_1_Limno.Sample.20160505",13.515955427737
"P14",0.111,1,"Run1_POP_2020_20210215.xlsx",24.3217892167567,34,"PE","DeepHole","5/15/2019","10:19","Hypo",9,9,140,"1","","PE_DeepHole_20190515_1019_Hypo_9_Limno.Sample.20160505",5.21181197501929
"P140",0.214,1,"Run3_POP_2020_20210217.xlsx",39.3184702163796,17,"MO","DeepHole","7/3/2019","10:40","Hypo",4,4,140,"1","","MO_DeepHole_20190703_1040_Hypo_4_Limno.Sample.20160505",8.42538647493848
"P141",0.108,1,"Run1_POP_2020_20210215.xlsx",23.7591227150753,17,"MO","Outlet","7/3/2019","10:40","Surface",0,0,140,"1","","MO_Outlet_20190703_1040_Surface_0_Limno.Sample.20160505",5.09124058180185
"P142",0.27,1,"Run3_POP_2020_20210217.xlsx",49.5001702252777,17,"MO","Inlet1","7/3/2019","10:40","Surface",0,0,140,"1","","MO_Inlet1_20190703_1040_Surface_0_Limno.Sample.20160505",10.6071793339881
"P143",0.129,1,"Run3_POP_2020_20210217.xlsx",23.8641041314449,17,"MO","Inlet2","7/3/2019","10:40","Surface",0,0,140,"1","","MO_Inlet2_20190703_1040_Surface_0_Limno.Sample.20160505",5.11373659959533
"P144",0.143,1,"Run1_POP_2020_20210215.xlsx",30.3235652346916,17,"MO","Inlet3","7/3/2019","10:40","Surface",0,0,140,"1","","MO_Inlet3_20190703_1040_Surface_0_Limno.Sample.20160505",6.49790683600533
"P145",0.301,1,"Run2_POP_2020_20210217.xlsx",52.1124989522603,34,"PA","DeepHole","7/3/2019","9:15","PML",0,2,140,"1","","PA_DeepHole_20190703_915_PML_2_Limno.Sample.20160505",11.1669640611986
"P146",0.156,1,"Run2_POP_2020_20210217.xlsx",25.6210963185226,34,"PA","DeepHole","7/3/2019","9:15","Hypo",8,8,140,"1","","PA_DeepHole_20190703_915_Hypo_8_Limno.Sample.20160505",5.49023492539769
"P147",0.132,1,"Run2_POP_2020_20210217.xlsx",21.2363124343177,34,"PE","DeepHole","7/3/2019","10:50","PML",0,1.5,140,"1","","PE_DeepHole_20190703_1050_PML_1.5_Limno.Sample.20160505",4.55063837878236
"P148",0.451,1,"Run1_POP_2020_20210215.xlsx",88.0906594073147,34,"PE","DeepHole","7/3/2019","10:50","Hypo",9,9,140,"1","","PE_DeepHole_20190703_1050_Hypo_9_Limno.Sample.20160505",18.876569872996
"P149",0.456,1,"Run1_POP_2020_20210215.xlsx",89.028436910117,3,"FE","DeepHole","7/9/2019","11:04","PML",0,1,140,"1","","FE_DeepHole_20190709_1104_PML_1_Limno.Sample.20160505",19.0775221950251
"P15",0.357,1,"Run3_POP_2020_20210217.xlsx",65.3181684533873,15,"CR","DeepHole","5/20/2019","9:37","PML",0,3.5,140,"1","","CR_DeepHole_20190520_937_PML_3.5_Limno.Sample.20160505",13.9967503828687
"P150",0.642,1,"Run3_POP_2020_20210217.xlsx",117.135748855815,3,"FE","DeepHole","7/9/2019","11:04","Hypo",8,8,120,"1","","FE_DeepHole_20190709_1104_Hypo_8_Limno.Sample.20160505",29.2839372139538
"P151",0.088,1,"Run2_POP_2020_20210217.xlsx",13.1975419799421,3,"WL","DeepHole","7/9/2019","9:10","PML",0,1.5,140,"1","","WL_DeepHole_20190709_910_PML_1.5_Limno.Sample.20160505",2.8280447099876
"P152",0.259,1,"Run2_POP_2020_20210217.xlsx",44.4391271549018,3,"WL","DeepHole","7/9/2019","9:10","Hypo",8,8,140,"1","","WL_DeepHole_20190709_910_Hypo_8_Limno.Sample.20160505",9.52267010462181
"P153",0.163,1,"Run1_POP_2020_20210215.xlsx",34.0746752459008,34,"PA","DeepHole","7/11/2019","8:30","PML",0,2,140,"1","","PA_DeepHole_20190711_830_PML_2_Limno.Sample.20160505",7.30171612412161
