"projectID","sampleID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","abs440","g440","metadataID","comments","flag","updateID"
"3","FE_Inlet1_20200728_1210_Surface_0_Limno.Sample.20160505","FE","Inlet1",2020-07-28,2020-07-28 12:10:00,"Surface",0,0,2.412,55.55,"Color.20110601",NA,0,"tableColor.20210221"
"3","FE_DeepHole_20200804_1045_PML_2_Limno.Sample.20160505","FE","DeepHole",2020-08-04,2020-08-04 10:45:00,"PML",0,2,0.486,11.19,"Color.20110601",NA,0,"tableColor.20210221"
"3","FE_DeepHole_20200804_1045_Hypo_8_Limno.Sample.20160505","FE","DeepHole",2020-08-04,2020-08-04 10:45:00,"Hypo",8,8,0.638,14.69,"Color.20110601",NA,0,"tableColor.20210221"
"3","FE_Inlet1_20200804_1045_Surface_0_Limno.Sample.20160505","FE","Inlet1",2020-08-04,2020-08-04 10:45:00,"Surface",0,0,2.61,60.11,"Color.20110601",NA,0,"tableColor.20210221"
"3","FE_DeepHole_20200811_1045_PML_1_Limno.Sample.20160505","FE","DeepHole",2020-08-11,2020-08-11 10:45:00,"PML",0,1,0.492,11.33,"Color.20110601",NA,0,"tableColor.20210221"
"3","FE_DeepHole_20200811_1045_Hypo_8_Limno.Sample.20160505","FE","DeepHole",2020-08-11,2020-08-11 10:45:00,"Hypo",8,8,0.67,15.43,"Color.20110601",NA,0,"tableColor.20210221"
"3","FE_Inlet1_20200811_1045_Surface_0_Limno.Sample.20160505","FE","Inlet1",2020-08-11,2020-08-11 10:45:00,"Surface",0,0,2.475,57,"Color.20110601",NA,0,"tableColor.20210221"
"3","FE_DeepHole_20200820_1132_PML_1.5_Limno.Sample.20160505","FE","DeepHole",2020-08-20,2020-08-20 11:32:00,"PML",0,1.5,0.485,11.17,"Color.20110601",NA,0,"tableColor.20210221"
"3","FE_DeepHole_20200820_1132_Hypo_8_Limno.Sample.20160505","FE","DeepHole",2020-08-20,2020-08-20 11:32:00,"Hypo",8,8,0.707,16.28,"Color.20110601",NA,0,"tableColor.20210221"
"3","FE_Inlet1_20200820_1132_Surface_0_Limno.Sample.20160505","FE","Inlet1",2020-08-20,2020-08-20 11:32:00,"Surface",0,0,2.72,62.64,"Color.20110601",NA,0,"tableColor.20210221"
"15","HB_DeepHole_20200610_1140_PML_0.5_Limno.Sample.20160505","HB","DeepHole",2020-06-10,2020-06-10 11:40:00,"PML",0,0.5,0.698,16.07,"Color.20110601",NA,0,"tableColor.20210221"
"15","HB_DeepHole_20200610_1140_Hypo_4_Limno.Sample.20160505","HB","DeepHole",2020-06-10,2020-06-10 11:40:00,"Hypo",4,4,0.799,18.4,"Color.20110601",NA,0,"tableColor.20210221"
"15","HB_Outlet_20200610_1140_Surface_0_Limno.Sample.20160505","HB","Outlet",2020-06-10,2020-06-10 11:40:00,"Surface",0,0,0.717,16.51,"Color.20110601",NA,0,"tableColor.20210221"
"15","HB_DeepHole_20200624_1053_PML_0.5_Limno.Sample.20160505","HB","DeepHole",2020-06-24,2020-06-24 10:53:00,"PML",0,0.5,0.834,19.21,"Color.20110601",NA,0,"tableColor.20210221"
"15","HB_DeepHole_20200624_1053_Hypo_4_Limno.Sample.20160505","HB","DeepHole",2020-06-24,2020-06-24 10:53:00,"Hypo",4,4,0.836,19.25,"Color.20110601",NA,0,"tableColor.20210221"
