projectID,41,,,,,,,,,,,,,,,
lakeID,CR,,,,,,,,,,,,,,,
siteName,FN2,,,,,,,,,,,,,,,
dataTimeSet,7/28/2020 11:50,,,,,,,,,,,,,,,
dateTimeSample,7/29/2020 10:55,,,,,,,,,,,,,,,
crew,"CM, AL",,,,,,,,,,,,,,,
gear,FN,,,,,,,,,,,,,,,
distanceShocked,,,,,,,,,,,,,,,,
effort,23.08,,,,,,,,,,,,,,,
effortUnits,trap_hours,,,,,,,,,,,,,,,
comments,mini fyke,,,,,,,,,,,,,,,
UseCPUE,yes,,,,,,,,,,,,,,,
dataRecorder,CD,,,,,,,,,,,,,,,
dataEnteredBy,CD,,,,,,,,,,,,,,,
metadataID,JonesLakeExperiment.20200607,,,,,,,,,,,,,,,
useSampleMarkRecap,yes,,,,,,,,,,,,,,,
sampleGroup,2020_JonesLake_Experiment,,,,,,,,,,,,,,,
fishNum,species,fishLength,fishWeight,clipApply,clipRecapture,mortality,removed,tagApply,tagRecapture,tagApplyType,tagRecaptureType,oldTag,gpsWaypoint,caughtBy,comments,dietSampled
1,BLG,82,,AF,,,,,,,,,,,,0
2,BLG,70,,AF,,,,,,,,,,,,0
3,BLG,165,,,AF,,,,,,,,,,,0
4,BLG,130,,,AF,,,,,,,,,,,0
5,BLG,137,,,AF,,,,,,,,,,,0
6,BLG,13,,,AF,,,,,,,,,,,0
7,BLG,162,,,AF,,,,,,,,,,,0
8,BLG,133,,,AF,,,,,,,,,,,0
9,BLG,94,,AF,,,,,,,,,,,,0
10,BLG,52,,AF,,,,,,,,,,,,0
11,BLG,85,,AF,,,,,,,,,,,,0
12,BLG,170,,,AF,,,,,,,,,,,0
13,BLG,169,,,AF,,,,,,,,,,,0
14,BLG,134,,AF,,,,,,,,,,,,0
15,BLG,153,,,AF,,,,,,,,,,,0
16,BLG,109,,,AF,,,,,,,,,,,0
17,BLG,97,,,AF,,,,,,,,,,,0
18,BLG,119,,,AF,,,,,,,,,,,0
19,BLG,90,,,AF,,,,,,,,,,,0
20,BLG,104,,AF,,,,,,,,,,,,0
21,BLG,79,,AF,,,,,,,,,,,,0
22,BLG,151,,,AF,,,,,,,,,,,0
23,BLG,86,,,AF,,,,,,,,,,,0
24,BLG,113,,,AF,,,,,,,,,,,0
25,BLG,108,,AF,,,,,,,,,,,,0
26,BLG,85,,AF,,,,,,,,,,,,0
27,BLG,102,,AF,,,,,,,,,,,,0
28,BLG,59,,AF,,,,,,,,,,,,0
29,BLG,90,,,AF,,,,,,,,,,,0
30,BLG,183,,,AF,,,,,,,,,,,0
31,BLG,95,,,AF,,,,,,,,,,,0
32,BLG,106,,AF,,,,,,,,,,,,0
33,BLG,103,,,AF,,,,,,,,,,,0
34,BLG,97,,AF,,,,,,,,,,,,0
35,BLG,84,,,,1,,,,,,,,,,0
36,BLG,87,,,AF,,,,,,,,,,,0
37,BLG,90,,AF,,,,,,,,,,,,0
38,BLG,94,,AF,,,,,,,,,,,,0
39,BLG,93,,,AF,,,,,,,,,,,0
40,BLG,119,,,AF,,,,,,,,,,,0
41,BLG,94,,,AF,,,,,,,,,,,0
42,BLG,97,,,AF,,,,,,,,,,,0
43,BLG,93,,,AF,,,,,,,,,,,0
44,BLG,85,,,AF,,,,,,,,,,,0
45,BLG,96,,,AF,,,,,,,,,,,0
46,BLG,97,,,AF,,,,,,,,,,,0
