projectID,41,,,,,,,,,,,,,,,,
lakeID,JO,,,,,,,,,,,,,,,,
siteName,FN5,,,,,,,,,,,,,,,,
dataTimeSet,8/4/2020 9:40,,,,,,,,,,,,,,,,
dateTimeSample,8/5/2020 10:55,,,,,,,,,,,,,,,,
crew,"CM, CD",,,,,,,,,,,,,,,,
gear,FN,,,,,,,,,,,,,,,,
distanceShocked,0,,,,,,,,,,,,,,,,
effort,25.25,,,,,,,,,,,,,,,,
effortUnits,trap_hours,,,,,,,,,,,,,,,,
comments,mini fyke,,,,,,,,,,,,,,,,
UseCPUE,no,,,,,,,,,,,,,,,,
dataRecorder,CD,,,,,,,,,,,,,,,,
dataEnteredBy,CM,,,,,,,,,,,,,,,,
metadataID,JoneslakeExperiment.20200607,,,,,,,,,,,,,,,,
useSampleMarkRecap,yes,,,,,,,,,,,,,,,,
sampleGroup,2020_JonesLake_Experiment,,,,,,,,,,,,,,,,
fishNum,species,fishLength,fishWeight,clipApply,clipRecapture,mortality,removed,spineSampled,scaleSampled,tagApply,tagRecapture,tagApplyType,tagRecaptureType,oldTag,caughtBy,comments,dietSampled
1,BLG,56,,,,,,,,,,,,,,,0
2,LMB,48,1,,,,,,,,,,,,,,0
3,BLG,39,,,,1,,,,,,,,,,,0
4,BLG,69,,AF,,,,,,,,,,,,,0
5,BLG,94,,AF,,,,,,,,,,,,,0
6,BLG,110,,AF,,,,,,,,,,,,,0
7,BLG,96,,AF,,,,,,,,,,,,,0
8,BLG,122,,,AF,,,,,,,,,,,,0
9,BLG,83,,AF,,,,,,,,,,,,,0
10,LMB,64,2,,,,,,,,,,,,,,0
11,LMB,55,1,,,,,,,,,,,,,,0
12,LMB,63,2,,,,,,,,,,,,,,0
13,LMB,53,2,,,,,,,,,,,,,,0
14,LMB,64,2,,,,,,,,,,,,,,0
15,LMB,64,2,,,,,,,,,,,,,,0
16,LMB,62,1,,,,,,,,,,,,,,0
17,LMB,64,4,,,,,,,,,,,,,,0
18,BLG,93,,AF,,,,,,,,,,,,,0
19,BLG,89,,AF,,,,,,,,,,,,,0
20,LMB,70,5,,,,,,,,,,,,,,0
21,LMB,55,3,,,,,,,,,,,,,,0
22,LMB,64,3,,,,,,,,,,,,,,0
23,LMB,57,2,,,,,,,,,,,,,,0
24,BLG,62,,AF,,,,,,,,,,,,,0
25,BLG,90,,AF,,,,,,,,,,,,,0
26,BLG,100,,AF,,,,,,,,,,,,,0
27,BLG,90,,,AF,,,,,,,,,,,,0
28,LMB,60,2,,,,,,,,,,,,,,0
29,LMB,63,2,,,,,,,,,,,,,,0
30,LMB,65,3,,,,,,,,,,,,,,0
31,BLG,55,,AF,,,,,,,,,,,,,0
32,BLG,91,,AF,,,,,,,,,,,,,0
33,BLG,82,,,,,,,,,,,,,,,0
34,LMB,51,2,,,,,,,,,,,,,,0
35,LMB,70,4,,,,,,,,,,,,,,0
36,LMB,62,3,,,,,,,,,,,,,,0
37,BLG,60,,AF,,,,,,,,,,,,,0
38,BLG,87,,,AF,,,,,,,,,,,,0
39,BLG,90,,AF,,,,,,,,,,,,,0
40,BLG,95,,AF,,,,,,,,,,,,,0
41,BLG,93,,AF,,,,,,,,,,,,,0
42,LMB,45,1,,,,,,,,,,,,,,0
43,BLG,65,,AF,,,,,,,,,,,,,0
