projectID,37,,,,,,,,,,,,,,,
lakeID,PT,,,,,,,,,,,,,,,
siteName,wholeShoreline,,,,,,,,,,,,,,,
dataTimeSet,6/7/2019 5:50,,,,,,,,,,,,,,,
dateTimeSample,6/7/2019 9:50,,,,,,,,,,,,,,,
crew,"CD,AT",,,,,,,,,,,,,,,
gear,AN,,,,,,,,,,,,,,,
distanceShocked,,,,,,,,,,,,,,,,
effort,4,,,,,,,,,,,,,,,
effortUnits,angler_hours,,,,,,,,,,,,,,,
comments,,,,,,,,,,,,,,,,
UseCPUE,yes,,,,,,,,,,,,,,,
dataRecorder,"CD,AT",,,,,,,,,,,,,,,
dataEnteredBy,JP,,,,,,,,,,,,,,,
metadataID,Fishscapes.Angling.20180625,,,,,,,,,,,,,,,
useSampleMarkRecap,yes,,,,,,,,,,,,,,,
sampleGroup,2019_fishscapes_survey,,,,,,,,,,,,,,,
fishNum,species,fishLength,fishWeight,clipApply,clipRecapture,mortality,removed,spineSampled,scaleSampled,tagApply,tagRecapture,tagApplyType,tagRecaptureType,oldTag,caughtBy,dietSampled
1,LMB,265,,AF,,,,,,,,,,,AT,0
2,LMB,305,,AF,,,,,,,,,,,AT,0
3,LMB,400,,AF,,,,,,,,,,,AT,0
4,LMB,379,,AF,,,,,,,,,,,AT,0
5,LMB,250,,AF,,,,,,,,,,,AT,0
6,LMB,418,,AF,,,,,,,,,,,AT,0
7,NPK,280,,,,,,,,,,,,,AT,0
8,LMB,436,,AF,,,,,,,,,,,AT,0
9,LMB,322,,AF,,,,,,,,,,,AT,0
10,NPK,470,,,,,,,,,,,,,CD,0
11,LMB,345,,,AF,,,,,,,,,,CD,0
12,LMB,331,,AF,,,,,,,,,,,CD,0
13,NPK,475,,,,,,,,,,,,,CD,0
14,LMB,340,,AF,,,,,,,,,,,CD,0
15,LMB,298,,AF,,,,,,,,,,,CD,0
16,LMB,356,,AF,,,,,,,,,,,CD,0
17,LMB,355,,AF,,,,,,,,,,,CD,0
18,LMB,228,,AF,,,,,,,,,,,CD,0
19,LMB,324,,AF,,,,,,,,,,,CD,0
20,LMB,356,,AF,,,,,,,,,,,CD,0
21,LMB,316,,AF,,,,,,,,,,,CD,0
22,BCP,223,,,,,,,,,,,,,CD,0
23,LMB,420,,AF,,,,,,,,,,,CD,0
24,LMB,360,,AF,,,,,,,,,,,CD,0
25,LMB,397,,AF,,,,,,,,,,,CD,0
26,LMB,302,,AF,,,,,,,,,,,CD,0
27,LMB,354,,AF,,,,,,,,,,,CD,0
28,LMB,251,,AF,,,,,,,,,,,CD,0
29,LMB,265,,AF,,,,,,,,,,,CD,0
30,LMB,361,,AF,,,,,,,,,,,CD,0
