projectID,37,,,,,,,,,,,,,,,
lakeID,HT,,,,,,,,,,,,,,,
siteName,wholeShoreline,,,,,,,,,,,,,,,
dataTimeSet,6/2/2019 23:40,,,,,,,,,,,,,,,
dateTimeSample,6/3/2019 0:20,,,,,,,,,,,,,,,
crew,"DS, FF, MS",,,,,,,,,,,,,,,
gear,BE,,,,,,,,,,,,,,,
distanceShocked,1,,,,,,,,,,,,,,,
effort,0.666666667,,,,,,,,,,,,,,,
effortUnits,electrofishing_hours,,,,,,,,,,,,,,,
comments,,,,,,,,,,,,,,,,
UseCPUE,yes,,,,,,,,,,,,,,,
dataRecorder,DS,,,,,,,,,,,,,,,
dataEnteredBy,FF,,,,,,,,,,,,,,,
metadataID,FishscapesSurvey.hotBassLap.20180607,,,,,,,,,,,,,,,
useSampleMarkRecap,yes,,,,,,,,,,,,,,,
sampleGroup,2019_fishscapes_survey,,,,,,,,,,,,,,,
fishNum,species,fishLength,fishWeight,clipApply,clipRecapture,mortality,removed,spineSampled,scaleSampled,tagApply,tagRecapture,tagApplyType,tagRecaptureType,oldTag,caughtBy,dietSampled
1,LMB,422,,AF,,,,,,,,,,,,0
2,LMB,306,,AF,,,,,,,,,,,,0
3,LMB,315,,AF,,,,,,,,,,,,0
4,LMB,307,,AF,,,,,,,,,,,,0
5,LMB,342,,AF,,,,,,,,,,,,0
6,LMB,290,,AF,,,,,,,,,,,,0
7,LMB,385,,AF,,,,,,,,,,,,0
8,LMB,387,,AF,,,,,,,,,,,,0
9,LMB,291,,AF,,,,,,,,,,,,0
