projectID,37,,,,,,,,,,,,,,,
lakeID,LV,,,,,,,,,,,,,,,
siteName,wholeShoreline,,,,,,,,,,,,,,,
dataTimeSet,7/10/2019 21:50,,,,,,,,,,,,,,,
dateTimeSample,7/10/2019 23:40,,,,,,,,,,,,,,,
crew,"DS, MS, JC",,,,,,,,,,,,,,,
gear,BE,,,,,,,,,,,,,,,
distanceShocked,2,,,,,,,,,,,,,,,
effort,1.33,,,,,,,,,,,,,,,
effortUnits,electrofishing_hours,,,,,,,,,,,,,,,
comments,total break 30 min stopped for musky and other boat and person dock fishing,,,,,,,,,,,,,,,
UseCPUE,yes,,,,,,,,,,,,,,,
dataRecorder,DS,,,,,,,,,,,,,,,
dataEnteredBy,MS,,,,,,,,,,,,,,,
metadataID,FishscapesSurvey.hotBassLap.20180607,,,,,,,,,,,,,,,
useSampleMarkRecap,yes,,,,,,,,,,,,,,,
sampleGroup,2019_fishscapes_survey,,,,,,,,,,,,,,,
fishNum,species,fishLength,fishWeight,clipApply,clipRecapture,mortality,removed,spineSampled,scaleSampled,tagApply,tagRecapture,tagApplyType,tagRecaptureType,oldTag,caughtBy,dietSampled
1,BFN,758,,,,,,,,,,,,,,0
2,SMB,347,,AF,,,,,,,,,,,,0
3,LMB,347,,AF,,,,1,1,,,,,,,0
4,SMB,226,,AF,,,,,,,,,,,,0
5,LMB,350,,AF,,,,1,1,,,,,,,0
