projectID,37,,,,,,,,,,,,,,,
lakeID,UG,,,,,,,,,,,,,,,
siteName,wholeShoreline,,,,,,,,,,,,,,,
dataTimeSet,6/26/2019 1:00,,,,,,,,,,,,,,,
dateTimeSample,6/26/2019 2:00,,,,,,,,,,,,,,,
crew,"AS,AL,CD",,,,,,,,,,,,,,,
gear,BE,,,,,,,,,,,,,,,
distanceShocked,1.76,,,,,,,,,,,,,,,
effort,1,,,,,,,,,,,,,,,
effortUnits,electrofishing_hours,,,,,,,,,,,,,,,
comments,,,,,,,,,,,,,,,,
UseCPUE,yes,,,,,,,,,,,,,,,
dataRecorder,AL,,,,,,,,,,,,,,,
dataEnteredBy,AL,,,,,,,,,,,,,,,
metadataID,FishscapesSurvey.hotBassLap20180607,,,,,,,,,,,,,,,
useSampleMarkRecap,yes,,,,,,,,,,,,,,,
sampleGroup,2019_fishscapes_survey,,,,,,,,,,,,,,,
fishNum,species,fishLength,fishWeight,clipApply,clipRecapture,mortality,removed,spineSampled,scaleSampled,tagApply,tagRecapture,tagApplyType,tagRecaptureType,oldTag,caughtBy,dietSampled
1,LMB,321,,AF,,,,,,,,,,,,0
2,LMB,266,,AF,,,,,,,,,,,,0
3,LMB,330,,AF,,,,,,,,,,,,0
4,LMB,312,,AF,,,,,,,,,,,,0
5,LMB,320,,AF,,,,,,,,,,,,0
6,LMB,213,,AF,,,,,,,,,,,,0
7,LMB,345,,AF,,,,,,,,,,,,0
8,LMB,312,,AF,,,,,,,,,,,,0
9,LMB,239,,AF,,,,,,,,,,,,0
