projectID,37,,,,,,,,,,,,,,,
lakeID,UG,,,,,,,,,,,,,,,
siteName,wholeShoreline,,,,,,,,,,,,,,,
dataTimeSet,6/12/2019 0:45,,,,,,,,,,,,,,,
dateTimeSample,6/12/2019 1:30,,,,,,,,,,,,,,,
crew,"DS, MS, FF",,,,,,,,,,,,,,,
gear,BE,,,,,,,,,,,,,,,
distanceShocked,1.5,,,,,,,,,,,,,,,
effort,0.75,,,,,,,,,,,,,,,
effortUnits,electrofishing_hours,,,,,,,,,,,,,,,
comments,,,,,,,,,,,,,,,,
UseCPUE,yes,,,,,,,,,,,,,,,
dataRecorder,DS,,,,,,,,,,,,,,,
dataEnteredBy,MS,,,,,,,,,,,,,,,
metadataID,FishscapesSurvey.1.5mile.20180607,,,,,,,,,,,,,,,
useSampleMarkRecap,yes,,,,,,,,,,,,,,,
sampleGroup,2019_fishscapes_survey,,,,,,,,,,,,,,,
fishNum,species,fishLength,fishWeight,clipApply,clipRecapture,mortality,removed,spineSampled,scaleSampled,tagApply,tagRecapture,tagApplyType,tagRecaptureType,oldTag,caughtBy,dietSampled
1,WSK,450,,,,,,,,,,,,,,0
2,WLY,375,,,,,,,,,,,,,,0
3,BCP,220,,,,,,,,,,,,,,0
4,BLG,159,,,,,,,,,,,,,,0
5,LMB,370,,AF,,,,,,,,,,,,0
6,LMB,275,,AF,,,,,,,,,,,,0
7,LMB,259,,AF,,,,,,,,,,,,0
8,YWP,184,,,,,,,,,,,,,,0
9,LMB,260,,AF,,,,,,,,,,,,0
10,PKS,185,,,,,,,,,,,,,,0
11,RKB,184,,,,,,,,,,,,,,0
12,WSK,434,,,,,,,,,,,,,,0
13,RKB,210,,,,1,,,,,,,,,,0
14,WSK,405,,,,,,,,,,,,,,0
15,RKB,210,,,,,,,,,,,,,,0
16,LMB,272,,AF,,,,,,,,,,,,0
17,WLY,293,,,,,,,,,,,,,,0
18,WLY,232,,,,,,,,,,,,,,0
19,RKB,201,,,,,,,,,,,,,,0
20,WLY,286,,,,,,,,,,,,,,0
21,LMB,404,,AF,,,,,,,,,,,,0
22,PKS,184,,,,,,,,,,,,,,0
23,LMB,254,,AF,,,,,,,,,,,,0
24,LMB,331,,AF,,,,,,,,,,,,0
25,LMB,352,,AF,,,,,,,,,,,,0
26,LMB,319,,AF,,,,,,,,,,,,0
27,WLY,286,,,,,,,,,,,,,,0
28,RKB,205,,,,,,,,,,,,,,0
29,WLY,295,,,,,,,,,,,,,,0
30,WLY,274,,,,,,,,,,,,,,0
31,WSK,344,,,,,,,,,,,,,,0
32,WSK,456,,,,,,,,,,,,,,0
33,WLY,352,,,,,,,,,,,,,,0
34,LMB,297,,AF,,,,,,,,,,,,0
35,YWP,202,,,,,,,,,,,,,,0
