projectID,37,,,,,,,,,,,,,,,
lakeID,HT,,,,,,,,,,,,,,,
siteName,wholeShoreline,,,,,,,,,,,,,,,
dataTimeSet,6/3/2019 0:35,,,,,,,,,,,,,,,
dateTimeSample,6/3/2019 1:25,,,,,,,,,,,,,,,
crew,"DS, FF, MS",,,,,,,,,,,,,,,
gear,BE,,,,,,,,,,,,,,,
distanceShocked,1.15,,,,,,,,,,,,,,,
effort,0.833333333,,,,,,,,,,,,,,,
effortUnits,electrofishing_hours,,,,,,,,,,,,,,,
comments,,,,,,,,,,,,,,,,
UseCPUE,yes,,,,,,,,,,,,,,,
dataRecorder,"DS, FF, MS",,,,,,,,,,,,,,,
dataEnteredBy,FF,,,,,,,,,,,,,,,
metadataID,FishscapesSurvey.hotBassLap.20180607,,,,,,,,,,,,,,,
useSampleMarkRecap,yes,,,,,,,,,,,,,,,
sampleGroup,2019_fishscapes_survey,,,,,,,,,,,,,,,
fishNum,species,fishLength,fishWeight,clipApply,clipRecapture,mortality,removed,spineSampled,scaleSampled,tagApply,tagRecapture,tagApplyType,tagRecaptureType,oldTag,caughtBy,dietSampled
1,LMB,254,,AF,,,,,,,,,,,,0
2,LMB,380,,AF,,,,,,,,,,,,0
3,LMB,380,,AF,,,,,,,,,,,,0
4,LMB,392,,AF,,,,,,,,,,,,0
