projectID,37,,,,,,,,,,,,,,,,
lakeID,LT,,,,,,,,,,,,,,,,
siteName,wholeShoreline,,,,,,,,,,,,,,,,
dataTimeSet,6/23/2019 5:53,,,,,,,,,,,,,,,,
dateTimeSample,6/23/2019 8:00,,,,,,,,,,,,,,,,
crew,"JC,FF,AMK",,,,,,,,,,,,,,,,
gear,AN,,,,,,,,,,,,,,,,
distanceShocked,,,,,,,,,,,,,,,,,
effort,2.12,,,,,,,,,,,,,,,,
effortUnits,angler_hours,,,,,,,,,,,,,,,,
comments,,,,,,,,,,,,,,,,,
UseCPUE,yes,,,,,,,,,,,,,,,,
dataRecorder,JC,,,,,,,,,,,,,,,,
dataEnteredBy,AL,,,,,,,,,,,,,,,,
metadataID,Fishscapes.Angling.20180625,,,,,,,,,,,,,,,,
useSampleMarkRecap,yes,,,,,,,,,,,,,,,,
sampleGroup,2019_fishscapes_survey,,,,,,,,,,,,,,,,
fishNum,species,fishLength,fishWeight,clipApply,clipRecapture,mortality,removed,spineSampled,scaleSampled,tagApply,tagRecapture,tagApplyType,tagRecaptureType,oldTag,caughtBy,comments,dietSampled
1,LMB,390,,AF,,,,1,1,,,,,,JC,,0
2,LMB,390,,AF,,,,1,1,,,,,,JC,,0
3,LMB,349,,AF,,,,1,1,,,,,,AMK,,0
4,LMB,364,,AF,,,,1,1,,,,,,JC,,0
5,LMB,383,,AF,,,,1,1,,,,,,FF,,0
6,LMB,344,,AF,,,,1,1,,,,,,FF,,0
