projectID,37,,,,,,,,,,,,,,,,
lakeID,UG,,,,,,,,,,,,,,,,
siteName,wholeShoreline,,,,,,,,,,,,,,,,
dataTimeSet,7/11/2019 23:35,,,,,,,,,,,,,,,,
dateTimeSample,7/12/2019 0:50,,,,,,,,,,,,,,,,
crew,"DS, MS, JC",,,,,,,,,,,,,,,,
gear,BE,,,,,,,,,,,,,,,,
distanceShocked,1.89,,,,,,,,,,,,,,,,
effort,1.25,,,,,,,,,,,,,,,,
effortUnits,electrofishing_hours,,,,,,,,,,,,,,,,
comments,,,,,,,,,,,,,,,,,
UseCPUE,yes,,,,,,,,,,,,,,,,
dataRecorder,DS,,,,,,,,,,,,,,,,
dataEnteredBy,JP,,,,,,,,,,,,,,,,
metadataID,FishscapesSurvey.hotBassLap.20180607,,,,,,,,,,,,,,,,
useSampleMarkRecap,yes,,,,,,,,,,,,,,,,
sampleGroup,2019_fishscapes_survey,,,,,,,,,,,,,,,,
fishNum,species,fishLength,fishWeight,clipApply,clipRecapture,mortality,removed,spineSampled,scaleSampled,tagApply,tagRecapture,tagApplyType,tagRecaptureType,oldTag,caughtBy,comments,dietSampled
1,LMB,258,,AF,,,,,,,,,,,,,0
2,LMB,127,,AF,,,,,,,,,,,,,0
3,LMB,202,,AF,,,,,,,,,,,,,0
4,LMB,271,,AF,,,,,,,,,,,,,0
5,LMB,329,,AF,,,,,,,,,,,,,0
6,LMB,371,,AF,,,,,,,,,,,,,0
7,LMB,198,,,AF,,,,,,,,,,,,0
