46,minnow,32,,,,,,,,,,,,,,,0
47,YWP,37,,,,,,,,,,,,,,,0
48,YWP,35,,,,,,,,,,,,,,,0
49,YWP,30,,,,,,,,,,,,,,,0
50,BCP,303,,,,,,,,,,,,,,,0
51,WLY,356,,,,,,,,,,,,,,,0
52,WSK,393,,,,,,,,,,,,,,,0
53,BLG,145,,,,,,,,,,,,,,,0
54,BCP,181,,,,,,,,,,,,,,,0
55,RKB,120,,,,,,,,,,,,,,,0
56,BLG,175,,,,,,,,,,,,,,,0
57,BLG,121,,,,,,,,,,,,,,,0
58,YWP,34,,,,,,,,,,,,,,,0
59,minnow,40,,,,,,,,,,,,,,,0
60,YWP,39,,,,,,,,,,,,,,,0
61,BLG,191,,,,,,,,,,,,,,,0
62,SMB,390,,AF,,,,,,,,,,,,,0
63,SMB,239,,AF,,,,,,,,,,,,,0
64,YWP,196,,,,,,,,,,,,,,,0
65,WLY,229,,,,,,,,,,,,,,,0
66,BLG,146,,,,,,,,,,,,,,,0
67,BLG,165,,,,,,,,,,,,,,,0
68,BLG,171,,,,,,,,,,,,,,,0
69,BLG,153,,,,,,,,,,,,,,,0
70,YWP,100,,,,,,,,,,,,,,,0
71,BLG,150,,,,,,,,,,,,,,,0
72,YWP,33,,,,,,,,,,,,,,,0
73,RKB,107,,,,,,,,,,,,,,,0
74,YWP,130,,,,,,,,,,,,,,,0
75,WLY,289,,,,,,,,,,,,,,,0
76,BLG,175,,,,,,,,,,,,,,,0
77,YWP,129,,,,,,,,,,,,,,,0
78,YWP,32,,,,,,,,,,,,,,,0
79,YWP,37,,,,,,,,,,,,,,,0
80,YWP,38,,,,,,,,,,,,,,,0
81,YWP,31,,,,,,,,,,,,,,,0
82,minnow,31,,,,,,,,,,,,,,,0
83,WLY,221,,,,,,,,,,,,,,,0
84,RKB,103,,,,,,,,,,,,,,,0
85,YWP,94,,,,,,,,,,,,,,,0
86,BLG,114,,,,,,,,,,,,,,,0
87,YWP,142,,,,,,,,,,,,,,,0
88,YWP,35,,,,,,,,,,,,,,,0
89,YWP,38,,,,,,,,,,,,,,,0
90,YWP,30,,,,,,,,,,,,,,,0
91,BLG,147,,,,,,,,,,,,,,,0
92,WLY,181,,,,,,,,,,,,,,,0
93,YWP,81,,,,,,,,,,,,,,,0
94,YWP,40,,,,,,,,,,,,,,,0
95,YWP,34,,,,,,,,,,,,,,,0
96,YWP,36,,,,,,,,,,,,,,,0
97,YWP,103,,,,,,,,,,,,,,,0
98,YWP,36,,,,,,,,,,,,,,,0
99,BLG,141,,,,,,,,,,,,,,,0
100,WLY,181,,,,,,,,,,,,,,,0
101,YWP,103,,,,,,,,,,,,,,,0
102,YWP,39,,,,,,,,,,,,,,,0
103,YWP,42,,,,,,,,,,,,,,,0
104,YWP,29,,,,,,,,,,,,,,,0
105,YWP,27,,,,,,,,,,,,,,,0
106,YWP,39,,,,,,,,,,,,,,,0
107,YWP,35,,,,,,,,,,,,,,,0
108,YWP,34,,,,,,,,,,,,,,,0
109,YWP,37,,,,,,,,,,,,,,,0
110,YWP,34,,,,,,,,,,,,,,,0
111,YWP,35,,,,,,,,,,,,,,,0
112,YWP,39,,,,,,,,,,,,,,,0
113,minnow,30,,,,,,,,,,,,,,,0
114,YWP,83,,,,,,,,,,,,,,,0
115,YWP,36,,,,,,,,,,,,,,,0
116,minnow,39,,,,,,,,,,,,,,,0
117,WLY,390,,,,,,,,,,,,,,,0
118,BLG,146,,,,,,,,,,,,,,,0
119,WLY,349,,,,,,,,,,,,,,,0
120,LMB,20,,,,,,,,,,,,,,,0
121,YWP,35,,,,,,,,,,,,,,,0
122,LMB,26,,,,,,,,,,,,,,,0
123,minnow,21,,,,,,,,,,,,,,,0
124,LMB,304,,AF,,,,1,1,,,,,,,,0
125,minnow,55,,,,,,,,,,,,,,,0
126,MSK,1270,,,,,,,,,,,,,,,0
