projectID,37,,,,,,,,,,,,,,,
lakeID,UG,,,,,,,,,,,,,,,
siteName,wholeShoreline,,,,,,,,,,,,,,,
dataTimeSet,6/26/2019 2:25,,,,,,,,,,,,,,,
dateTimeSample,6/26/2019 2:55,,,,,,,,,,,,,,,
crew,"AS,AL,CD",,,,,,,,,,,,,,,
gear,BE,,,,,,,,,,,,,,,
distanceShocked,0.93,,,,,,,,,,,,,,,
effort,0.5,,,,,,,,,,,,,,,
effortUnits,electrofishing_hours,,,,,,,,,,,,,,,
comments,,,,,,,,,,,,,,,,
UseCPUE,yes,,,,,,,,,,,,,,,
dataRecorder,AL,,,,,,,,,,,,,,,
dataEnteredBy,AL,,,,,,,,,,,,,,,
metadataID,FishscapesSurvey.hotBassLap20180607,,,,,,,,,,,,,,,
useSampleMarkRecap,yes,,,,,,,,,,,,,,,
sampleGroup,2019_fishscapes_survey,,,,,,,,,,,,,,,
fishNum,species,fishLength,fishWeight,clipApply,clipRecapture,mortality,removed,spineSampled,scaleSampled,tagApply,tagRecapture,tagApplyType,tagRecaptureType,oldTag,caughtBy,dietSampled
1,LMB,210,,AF,,,,,,,,,,,,0
2,LMB,312,,AF,,,,,,,,,,,,0
3,LMB,286,,AF,,,,,,,,,,,,0
4,LMB,221,,AF,,,,,,,,,,,,0
5,LMB,299,,AF,,,,,,,,,,,,0
6,LMB,206,,AF,,,,,,,,,,,,0
