projectID,37,,,,,,,,,,,,,,,,
lakeID,LT,,,,,,,,,,,,,,,,
siteName,wholeShoreline,,,,,,,,,,,,,,,,
dataTimeSet,6/23/2019 9:00,,,,,,,,,,,,,,,,
dateTimeSample,6/23/2019 9:50,,,,,,,,,,,,,,,,
crew,"JC,FF,AT",,,,,,,,,,,,,,,,
gear,AN,,,,,,,,,,,,,,,,
distanceShocked,,,,,,,,,,,,,,,,,
effort,0.83,,,,,,,,,,,,,,,,
effortUnits,angler_hours,,,,,,,,,,,,,,,,
comments,BABY DUCKS,,,,,,,,,,,,,,,,
UseCPUE,yes,,,,,,,,,,,,,,,,
dataRecorder,JC,,,,,,,,,,,,,,,,
dataEnteredBy,AL,,,,,,,,,,,,,,,,
metadataID,Fishscapes.Angling.20180625,,,,,,,,,,,,,,,,
useSampleMarkRecap,yes,,,,,,,,,,,,,,,,
sampleGroup,2019_fishscapes_survey,,,,,,,,,,,,,,,,
fishNum,species,fishLength,fishWeight,clipApply,clipRecapture,mortality,removed,spineSampled,scaleSampled,tagApply,tagRecapture,tagApplyType,tagRecaptureType,oldTag,caughtBy,comments,dietSampled
1,LMB,286,,AF,,,,1,1,,,,,,JC,,0
2,LMB,279,,AF,,,,1,1,,,,,,JC,,0
3,LMB,292,,AF,,,,1,1,,,,,,JC,,0
4,LMB,292,,AF,,,,1,1,,,,,,JC,,0
5,LMB,283,,AF,,,,1,1,,,,,,JC,,0
