projectID,37,,,,,,,,,,,,,,,
lakeID,BY,,,,,,,,,,,,,,,
siteName,wholeShoreline,,,,,,,,,,,,,,,
dataTimeSet,6/13/2019 3:00,,,,,,,,,,,,,,,
dateTimeSample,6/13/2019 3:55,,,,,,,,,,,,,,,
crew,"DS, MS, FF",,,,,,,,,,,,,,,
gear,BE,,,,,,,,,,,,,,,
distanceShocked,1.85,,,,,,,,,,,,,,,
effort,0.916666667,,,,,,,,,,,,,,,
effortUnits,electrofishing_hours,,,,,,,,,,,,,,,
comments,,,,,,,,,,,,,,,,
UseCPUE,yes,,,,,,,,,,,,,,,
dataRecorder,DS,,,,,,,,,,,,,,,
dataEnteredBy,FF,,,,,,,,,,,,,,,
metadataID,FishscapesSurvey.hotBassLap.20180607,,,,,,,,,,,,,,,
useSampleMarkRecap,no,,,,,,,,,,,,,,,
sampleGroup,2019_fishscapes_survey,,,,,,,,,,,,,,,
fishNum,species,fishLength,fishWeight,clipApply,clipRecapture,mortality,removed,spineSampled,scaleSampled,tagApply,tagRecapture,tagApplyType,tagRecaptureType,oldTag,caughtBy,dietSampled
1,LMB,120,,,AF,,,,,,,,,,,0
2,LMB,250,,AF,,,,,,,,,,,,0
3,LMB,300,,AF,,,,,,,,,,,,0
