projectID,37,,,,,,,,,,,,,,,
lakeID,UG,,,,,,,,,,,,,,,
siteName,wholeShoreline,,,,,,,,,,,,,,,
dataTimeSet,6/12/2019 0:00,,,,,,,,,,,,,,,
dateTimeSample,6/12/2019 0:15,,,,,,,,,,,,,,,
crew,"DS, MS, FF",,,,,,,,,,,,,,,
gear,BE,,,,,,,,,,,,,,,
distanceShocked,0.5,,,,,,,,,,,,,,,
effort,0.25,,,,,,,,,,,,,,,
effortUnits,electrofishing_hours,,,,,,,,,,,,,,,
comments,,,,,,,,,,,,,,,,
UseCPUE,yes,,,,,,,,,,,,,,,
dataRecorder,MS,,,,,,,,,,,,,,,
dataEnteredBy,MS,,,,,,,,,,,,,,,
metadataID,FishscapesSurvey.0.5mile.20180606,,,,,,,,,,,,,,,
useSampleMarkRecap,yes,,,,,,,,,,,,,,,
sampleGroup,2019_fishscapes_survey,,,,,,,,,,,,,,,
fishNum,species,fishLength,fishWeight,clipApply,clipRecapture,mortality,removed,spineSampled,scaleSampled,tagApply,tagRecapture,tagApplyType,tagRecaptureType,oldTag,caughtBy,dietSampled
1,RKB,160,,,,,,,,,,,,,,0
2,BLG,146,,,,,,,,,,,,,,0
3,PKS,172,,,,,,,,,,,,,,0
4,WLY,182,,,,,,,,,,,,,,0
5,WLY,205,,,,,,,,,,,,,,0
6,BLG,115,,,,,,,,,,,,,,0
7,RKB,176,,,,,,,,,,,,,,0
8,WLY,178,,,,,,,,,,,,,,0
9,BCP,165,,,,,,,,,,,,,,0
10,WLY,142,,,,,,,,,,,,,,0
11,BLG,105,,,,,,,,,,,,,,0
12,BLG,142,,,,,,,,,,,,,,0
13,PKS,165,,,,,,,,,,,,,,0
14,BLG,176,,,,,,,,,,,,,,0
15,BLG,155,,,,,,,,,,,,,,0
16,YWP,181,,,,,,,,,,,,,,0
17,BLG,166,,,,,,,,,,,,,,0
18,BLG,145,,,,,,,,,,,,,,0
19,PKS,145,,,,,,,,,,,,,,0
20,BLG,132,,,,,,,,,,,,,,0
21,RKB,195,,,,,,,,,,,,,,0
22,PKS,149,,,,,,,,,,,,,,0
23,BLG,105,,,,,,,,,,,,,,0
24,BLG,156,,,,,,,,,,,,,,0
25,BLG,145,,,,,,,,,,,,,,0
26,BLG,180,,,,,,,,,,,,,,0
27,BLG,195,,,,,,,,,,,,,,0
28,BLG,115,,,,,,,,,,,,,,0
29,BLG,147,,,,,,,,,,,,,,0
30,BLG,145,,,,,,,,,,,,,,0
31,BLG,89,,,,,,,,,,,,,,0
32,BLG,172,,,,,,,,,,,,,,0
33,BLG,152,,,,,,,,,,,,,,0
34,BLG,139,,,,,,,,,,,,,,0
35,BLG,119,,,,,,,,,,,,,,0
36,minnow,40,,,,,,,,,,,,,,0
37,BLG,131,,,,,,,,,,,,,,0
38,YWP,70,,,,,,,,,,,,,,0
39,BLG,121,,,,,,,,,,,,,,0
40,BLG,105,,,,,,,,,,,,,,0
41,BCP,229,,,,,,,,,,,,,,0
42,BLG,160,,,,,,,,,,,,,,0
43,WLY,161,,,,,,,,,,,,,,0
44,RKB,192,,,,,,,,,,,,,,0
45,LMB,241,,AF,,,,,,,,,,,,0
46,BLG,132,,,,,,,,,,,,,,0
47,BLG,175,,,,,,,,,,,,,,0
48,WLY,180,,,,,,,,,,,,,,0
49,BLG,145,,,,,,,,,,,,,,0
50,BLG,152,,,,,,,,,,,,,,0
51,BLG,156,,,,,,,,,,,,,,0
52,BLG,125,,,,,,,,,,,,,,0
53,BLG,176,,,,,,,,,,,,,,0
54,BLG,150,,,,,,,,,,,,,,0
55,RKB,159,,,,,,,,,,,,,,0
56,PKS,131,,,,,,,,,,,,,,0
57,RKB,185,,,,,,,,,,,,,,0
58,BLG,145,,,,,,,,,,,,,,0
59,WSK,320,,,,,,,,,,,,,,0
60,PKS,150,,,,,,,,,,,,,,0
61,WLY,192,,,,,,,,,,,,,,0
62,BLG,162,,,,,,,,,,,,,,0
63,BLG,120,,,,,,,,,,,,,,0
64,BLG,119,,,,,,,,,,,,,,0
65,BLG,175,,,,,,,,,,,,,,0
66,BLG,156,,,,,,,,,,,,,,0
67,BLG,207,,,,,,,,,,,,,,0
68,BLG,139,,,,,,,,,,,,,,0
69,BLG,134,,,,,,,,,,,,,,0
70,BLG,135,,,,,,,,,,,,,,0
71,BLG,142,,,,,,,,,,,,,,0
72,BLG,143,,,,,,,,,,,,,,0
73,LMB,330,,AF,,,,,,,,,,,,0
74,BLG,146,,,,,,,,,,,,,,0
75,BLG,156,,,,,,,,,,,,,,0
76,BLG,155,,,,,,,,,,,,,,0
77,BLG,115,,,,,,,,,,,,,,0
78,BLG,131,,,,,,,,,,,,,,0
79,YWP,61,,,,,,,,,,,,,,0
80,WLY,190,,,,,,,,,,,,,,0
81,YWP,60,,,,,,,,,,,,,,0
82,BLG,103,,,,,,,,,,,,,,0
83,LMB,304,,AF,,,,,,,,,,,,0
84,RKB,164,,,,,,,,,,,,,,0
85,BLG,135,,,,,,,,,,,,,,0
86,BLG,145,,,,,,,,,,,,,,0
87,BLG,132,,,,,,,,,,,,,,0
88,BLG,140,,,,,,,,,,,,,,0
89,WLY,190,,,,,,,,,,,,,,0
90,WLY,205,,,,,,,,,,,,,,0
91,BLG,140,,,,,,,,,,,,,,0
92,LMB,335,,AF,,,,,,,,,,,,0
93,BLG,131,,,,,,,,,,,,,,0
94,LMB,320,,AF,,,,,,,,,,,,0
95,BLG,135,,,,,,,,,,,,,,0
96,BLG,152,,,,,,,,,,,,,,0
97,PKS,130,,,,,,,,,,,,,,0
98,WLY,152,,,,,,,,,,,,,,0
99,YWP,162,,,,,,,,,,,,,,0
