projectID,37,,,,,,,,,,,,,,,
lakeID,PN,,,,,,,,,,,,,,,
siteName,wholeShoreline,,,,,,,,,,,,,,,
dataTimeSet,6/10/2019 10:45,,,,,,,,,,,,,,,
dateTimeSample,6/10/2019 13:20,,,,,,,,,,,,,,,
crew,"CD,AS,AT",,,,,,,,,,,,,,,
gear,AN,,,,,,,,,,,,,,,
distanceShocked,,,,,,,,,,,,,,,,
effort,2.58,,,,,,,,,,,,,,,
effortUnits,angler_hours,,,,,,,,,,,,,,,
comments,,,,,,,,,,,,,,,,
UseCPUE,yes,,,,,,,,,,,,,,,
dataRecorder,CD,,,,,,,,,,,,,,,
dataEnteredBy,AL,,,,,,,,,,,,,,,
metadataID,Fishscapes.Angling.20180625,,,,,,,,,,,,,,,
useSampleMarkRecap,yes,,,,,,,,,,,,,,,
sampleGroup,2019_fishscapes_survey,,,,,,,,,,,,,,,
fishNum,species,fishLength,fishWeight,clipApply,clipRecapture,mortality,removed,spineSampled,scaleSampled,tagApply,tagRecapture,tagApplyType,tagRecaptureType,oldTag,caughtBy,dietSampled
1,LMB,350,,AF,,,,,,,,,,,AT,0
2,LMB,427,,AF,,,,,,,,,,,AT,0
3,LMB,386,,AF,,,,,,,,,,,CD,0
4,LMB,340,,AF,,,,,,,,,,,CD,0
5,LMB,322,,AF,,,,,,,,,,,CD,0
6,LMB,260,,AF,,,,,,,,,,,CD,0
