projectID,37,,,,,,,,,,,,,,,
lakeID,BY,,,,,,,,,,,,,,,
siteName,wholeShoreline,,,,,,,,,,,,,,,
dataTimeSet,6/24/2019 23:30,,,,,,,,,,,,,,,
dateTimeSample,6/25/2019 0:25,,,,,,,,,,,,,,,
crew,"AS,AL,CD",,,,,,,,,,,,,,,
gear,BE,,,,,,,,,,,,,,,
distanceShocked,1.77,,,,,,,,,,,,,,,
effort,0.92,,,,,,,,,,,,,,,
effortUnits,electrofishing_hours,,,,,,,,,,,,,,,
comments,,,,,,,,,,,,,,,,
UseCPUE,yes,,,,,,,,,,,,,,,
dataRecorder,AL,,,,,,,,,,,,,,,
dataEnteredBy,AL,,,,,,,,,,,,,,,
metadataID,FishscapesSurvey.hotBassLap20180607,,,,,,,,,,,,,,,
useSampleMarkRecap,yes,,,,,,,,,,,,,,,
sampleGroup,2019_fishscapes_survey,,,,,,,,,,,,,,,
fishNum,species,fishLength,fishWeight,clipApply,clipRecapture,mortality,removed,spineSampled,scaleSampled,tagApply,tagRecapture,tagApplyType,tagRecaptureType,oldTag,caughtBy,dietSampled
1,LMB,251,,AF,,,,,,,,,,,,0
2,LMB,381,,AF,,,,,,,,,,,,0
3,LMB,365,,AF,,,,,,,,,,,,0
4,LMB,310,,AF,,,,,,,,,,,,0
5,LMB,360,,AF,,,,,,,,,,,,0
6,LMB,,,AF,,,,,,,,,,,,0
7,LMB,310,,AF,,,,,,,,,,,,0
8,LMB,370,,AF,,,,,,,,,,,,0
9,LMB,270,,AF,,,,,,,,,,,,0
10,LMB,341,,AF,,,,,,,,,,,,0
11,LMB,220,,AF,,,,1,1,,,,,,,0
12,LMB,238,,AF,,,,,,,,,,,,0
13,LMB,240,,AF,,,,,,,,,,,,0
