projectID,37,,,,,,,,,,,,,,,
lakeID,HT,,,,,,,,,,,,,,,
siteName,wholeShoreline,,,,,,,,,,,,,,,
dataTimeSet,5/28/2019 2:00,,,,,,,,,,,,,,,
dateTimeSample,5/28/2019 5:00,,,,,,,,,,,,,,,
crew,"AL, JC, CD, DS, AS",,,,,,,,,,,,,,,
gear,BE,,,,,,,,,,,,,,,
distanceShocked,0,,,,,,,,,,,,,,,
effort,3,,,,,,,,,,,,,,,
effortUnits,electrofishing_hours,,,,,,,,,,,,,,,
comments,"Map my run record lost for this sample, don't know distance shocked or time, know it's within this window",,,,,,,,,,,,,,,
UseCPUE,no,,,,,,,,,,,,,,,
dataRecorder,AL,,,,,,,,,,,,,,,
dataEnteredBy,AL,,,,,,,,,,,,,,,
metadataID,FishscapesSurvey.1.5mile.20180607,,,,,,,,,,,,,,,
useSampleMarkRecap,yes,,,,,,,,,,,,,,,
sampleGroup,2019_fishscapes_survey,,,,,,,,,,,,,,,
fishNum,species,fishLength,fishWeight,clipApply,clipRecapture,mortality,removed,spineSampled,scaleSampled,tagApply,tagRecapture,tagApplyType,tagRecaptureType,oldTag,caughtBy,dietSampled
1,PKS,202,,,,,,,,,,,,,,0
2,LMB,322,,AF,,,,,,,,,,,,0
3,LMB,410,,AF,,,,,,,,,,,,0
4,LMB,369,,AF,,,,,,,,,,,,0
5,RKB,190,,,,,,,,,,,,,,0
6,WLY,354,,,,,,,,,,,,,,0
7,BLG,189,,,,,,,,,,,,,,0
8,RKB,168,,,,,,,,,,,,,,0
9,BLG,166,,,,,,,,,,,,,,0
10,BLG,195,,,,,,,,,,,,,,0
11,BCP,248,,,,,,,,,,,,,,0
12,BLG,209,,,,,,,,,,,,,,0
13,NPK,392,,,,,,,,,,,,,,0
14,BLG,186,,,,,,,,,,,,,,0
15,BLG,198,,,,,,,,,,,,,,0
16,BLG,184,,,,,,,,,,,,,,0
17,BLG,162,,,,,,,,,,,,,,0
18,YWP,230,,,,,,,,,,,,,,0
19,BLG,169,,,,,,,,,,,,,,0
20,NPK,439,,,,,,,,,,,,,,0
21,LMB,309,,AF,,,,,,,,,,,,0
22,RKB,244,,,,,,,,,,,,,,0
23,BLG,189,,,,,,,,,,,,,,0
24,LMB,376,,AF,,,,,,,,,,,,0
25,NPK,458,,,,,,,,,,,,,,0
26,LMB,310,,AF,,,,,,,,,,,,0
27,BLG,166,,,,,,,,,,,,,,0
28,RKB,215,,,,,,,,,,,,,,0
29,NPK,474,,,,,,,,,,,,,,0
30,BLG,160,,,,,,,,,,,,,,0
31,NPK,486,,,,,,,,,,,,,,0
32,NPK,400,,,,,,,,,,,,,,0
33,BCP,241,,,,,,,,,,,,,,0
34,BCP,247,,,,,,,,,,,,,,0
35,LMB,370,,AF,,,,,,,,,,,,0
36,BLG,178,,,,,,,,,,,,,,0
37,BCP,246,,,,,,,,,,,,,,0
38,LMB,250,,AF,,,,,,,,,,,,0
39,BLG,171,,,,,,,,,,,,,,0
40,NPK,409,,,,,,,,,,,,,,0
41,WLY,403,,,,,,,,,,,,,,0
42,LMB,422,,AF,,,,,,,,,,,,0
43,BCP,230,,,,,,,,,,,,,,0
44,BCP,238,,,,,,,,,,,,,,0
45,PKS,159,,,,,,,,,,,,,,0
46,LMB,222,,AF,,,,,,,,,,,,0
47,LMB,390,,AF,,,,,,,,,,,,0
