"siteID","lakeID","siteName","lat","long","updateID"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
"BO_DeepHole","BO","DeepHole",46.230119,-89.494463,"siteNutrients.20210505"
