"projectID","sampleID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","abs440","g440","metadataID","comments","flag","updateID"
"2","ST_DeepHole_20110601_1015_PML_3_Methane.Sample.20110601","ST","DeepHole",2011-06-01,2011-06-01 10:15:00,"PML",0,3,0.06,1.51,"Color.20110601",NA,0,"originalDB.20160217"
"2","ST_DeepHole_20110621_1015_PML_3_Methane.Sample.20110601","ST","DeepHole",2011-06-21,2011-06-21 10:15:00,"PML",0,3,0.08,1.93,"Color.20110601",NA,0,"originalDB.20160217"
"2","DI_DeepHole_20110623_0949_PML_5.5_Methane.Sample.20110601","DI","DeepHole",2011-06-23,2011-06-23 09:49:00,"PML",0,5.5,0.01,0.25,"Color.20110601",NA,0,"originalDB.20160217"
"2","GV_DeepHole_20110628_1030_PML_5_Methane.Sample.20110601","GV","DeepHole",2011-06-28,2011-06-28 10:30:00,"PML",0,5,0.01,0.43,"Color.20110601",NA,0,"originalDB.20160217"
"2","BW_DeepHole_20110630_1027_PML_1_Methane.Sample.20110601","BW","DeepHole",2011-06-30,2011-06-30 10:27:00,"PML",0,1,1.06,24.43,"Color.20110601",NA,0,"originalDB.20160217"
"2","PL_DeepHole_20110705_1021_PML_1_Methane.Sample.20110601","PL","DeepHole",2011-07-05,2011-07-05 10:21:00,"PML",0,1,0.38,8.88,"Color.20110601",NA,0,"originalDB.20160217"
"2","NC_DeepHole_20110707_0942_PML_2_Methane.Sample.20110601","NC","DeepHole",2011-07-07,2011-07-07 09:42:00,"PML",0,2,0.03,0.82,"Color.20110601",NA,0,"originalDB.20160217"
"2","SN_DeepHole_20110712_0944_PML_3_Methane.Sample.20110601","SN","DeepHole",2011-07-12,2011-07-12 09:44:00,"PML",0,3,0.01,0.29,"Color.20110601",NA,0,"originalDB.20160217"
"2","LW_DeepHole_20110714_0946_PML_3.5_Methane.Sample.20110601","LW","DeepHole",2011-07-14,2011-07-14 09:46:00,"PML",0,3.5,0.11,2.55,"Color.20110601",NA,0,"originalDB.20160217"
"2","UF_DeepHole_20110719_0956_PML_1.5_Methane.Sample.20110601","UF","DeepHole",2011-07-19,2011-07-19 09:56:00,"PML",0,1.5,0.11,2.6,"Color.20110601",NA,0,"originalDB.20160217"
"2","HU_DeepHole_20110721_1048_PML_3.5_Methane.Sample.20110601","HU","DeepHole",2011-07-21,2011-07-21 10:48:00,"PML",0,3.5,0.03,0.73,"Color.20110601",NA,0,"originalDB.20160217"
"2","DO_DeepHole_20110726_0950_PML_4_Methane.Sample.20110601","DO","DeepHole",2011-07-26,2011-07-26 09:50:00,"PML",0,4,0.02,0.59,"Color.20110601",NA,0,"originalDB.20160217"
"2","JU_DeepHole_20110728_0941_PML_3.5_Methane.Sample.20110601","JU","DeepHole",2011-07-28,2011-07-28 09:41:00,"PML",0,3.5,0.05,1.33,"Color.20110601",NA,0,"originalDB.20160217"
"2","GA_DeepHole_20110802_1043_PML_2.5_Methane.Sample.20110601","GA","DeepHole",2011-08-02,2011-08-02 10:43:00,"PML",0,2.5,0.06,1.47,"Color.20110601",NA,0,"originalDB.20160217"
"2","BC_DeepHole_20110804_0950_PML_4.5_Methane.Sample.20110601","BC","DeepHole",2011-08-04,2011-08-04 09:50:00,"PML",0,4.5,0.08,2,"Color.20110601",NA,0,"originalDB.20160217"
"2","BI_DeepHole_20110809_1025_PML_4.5_Methane.Sample.20110601","BI","DeepHole",2011-08-09,2011-08-09 10:25:00,"PML",0,4.5,0.01,0.25,"Color.20110601",NA,0,"originalDB.20160217"
"2","MA_DeepHole_20110811_0957_PML_3.5_Methane.Sample.20110601","MA","DeepHole",2011-08-11,2011-08-11 09:57:00,"PML",0,3.5,0.01,0.25,"Color.20110601",NA,0,"originalDB.20160217"
"2","BL_DeepHole_20110816_0948_PML_2.5_Methane.Sample.20110601","BL","DeepHole",2011-08-16,2011-08-16 09:48:00,"PML",0,2.5,0.09,2.09,"Color.20110601",NA,0,"originalDB.20160217"
"2","RO_DeepHole_20110818_0954_PML_6_Methane.Sample.20110601","RO","DeepHole",2011-08-18,2011-08-18 09:54:00,"PML",0,6,0.02,0.59,"Color.20110601",NA,0,"originalDB.20160217"
"2","CO_DeepHole_20110823_0859_PML_6_Methane.Sample.20110601","CO","DeepHole",2011-08-23,2011-08-23 08:59:00,"PML",0,6,0.03,0.75,"Color.20110601",NA,0,"originalDB.20160217"
"2","CH_DeepHole_20110825_0902_PML_3.5_Methane.Sample.20110601","CH","DeepHole",2011-08-25,2011-08-25 09:02:00,"PML",0,3.5,0.03,0.71,"Color.20110601",NA,0,"originalDB.20160217"
"5","BA_DeepHole_20110704_1320_midEpi_1_ZoopSurv.Sample.20110517","BA","DeepHole",2011-07-04,2011-07-04 13:20:00,"midEpi",1,1,0.07,1.75,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"5","BA_DeepHole_20110530_1641_midEpi_1.5_ZoopSurv.Sample.20110517","BA","DeepHole",2011-05-30,2011-05-30 16:41:00,"midEpi",1.5,1.5,0.5,11.56,"Color.20110601","Readings probably taken with cold samples.  Too high because of condensation",1,"S_sampleIDReconstruct"
"5","BA_DeepHole_20110620_1330_midEpi_1.5_ZoopSurv.Sample.20110517","BA","DeepHole",2011-06-20,2011-06-20 13:30:00,"midEpi",1.5,1.5,0.09,2.07,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"5","BA_DeepHole_20110808_1335_midEpi_1.5_ZoopSurv.Sample.20110517","BA","DeepHole",2011-08-08,2011-08-08 13:35:00,"midEpi",1.5,1.5,0.08,1.93,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"5","BE_DeepHole_20110808_1115_midEpi_1.5_ZoopSurv.Sample.20110517","BE","DeepHole",2011-08-08,2011-08-08 11:15:00,"midEpi",1.5,1.5,0.14,3.4,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"5","BE_DeepHole_20110530_0847_midEpi_2_ZoopSurv.Sample.20110517","BE","DeepHole",2011-05-30,2011-05-30 08:47:00,"midEpi",2,2,0.72,16.71,"Color.20110601","Readings probably taken with cold samples.  Too high because of condensation",1,"S_sampleIDReconstruct"
"5","BE_DeepHole_20110623_0915_midEpi_2.5_ZoopSurv.Sample.20110517","BE","DeepHole",2011-06-23,2011-06-23 09:15:00,"midEpi",2.5,2.5,0.18,4.16,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"5","BR_DeepHole_20110530_0923_midEpi_1.5_ZoopSurv.Sample.20110517","BR","DeepHole",2011-05-30,2011-05-30 09:23:00,"midEpi",1.5,1.5,0.72,16.65,"Color.20110601","Readings probably taken with cold samples.  Too high because of condensation",1,"S_sampleIDReconstruct"
"5","BR_DeepHole_20110621_1030_midEpi_1.5_ZoopSurv.Sample.20110517","BR","DeepHole",2011-06-21,2011-06-21 10:30:00,"midEpi",1.5,1.5,0.13,3.06,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"5","BR_DeepHole_20110704_1008_midEpi_1.5_ZoopSurv.Sample.20110517","BR","DeepHole",2011-07-04,2011-07-04 10:08:00,"midEpi",1.5,1.5,0.14,3.36,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"5","BR_DeepHole_20110808_0840_midEpi_1.5_ZoopSurv.Sample.20110517","BR","DeepHole",2011-08-08,2011-08-08 08:40:00,"midEpi",1.5,1.5,0.09,2.14,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"5","CR_DeepHole_20110530_1015_midEpi_2_ZoopSurv.Sample.20110517","CR","DeepHole",2011-05-30,2011-05-30 10:15:00,"midEpi",2,2,0.57,13.12,"Color.20110601","Readings probably taken with cold samples.  Too high because of condensation",1,"S_sampleIDReconstruct"
"5","CR_DeepHole_20110704_1110_midEpi_2_ZoopSurv.Sample.20110517","CR","DeepHole",2011-07-04,2011-07-04 11:10:00,"midEpi",2,2,0.05,1.31,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"5","CR_DeepHole_20110808_0910_midEpi_2.5_ZoopSurv.Sample.20110517","CR","DeepHole",2011-08-08,2011-08-08 09:10:00,"midEpi",2.5,2.5,0.04,0.99,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"5","CR_DeepHole_20110621_1110_midEpi_3_ZoopSurv.Sample.20110517","CR","DeepHole",2011-06-21,2011-06-21 11:10:00,"midEpi",3,3,0.03,0.89,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"5","EL_DeepHole_20110525_1100_hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-05-25,2011-05-25 11:00:00,"hypo",8,8,0.44,10.2,"Color.20110601","Readings probably taken with cold samples.  Too high because of condensation",1,"S_sampleIDReconstruct"
"3","EL_DeepHole_20110601_1045_hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-06-01,2011-06-01 10:45:00,"hypo",8,8,0.73,16.92,"Color.20110601","Readings probably taken with cold samples.  Too high because of condensation",1,"S_sampleIDReconstruct"
"3","EL_DeepHole_20110608_1111_hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-06-08,2011-06-08 11:11:00,"hypo",8,8,0.22,5.2,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20110615_1158_hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-06-15,2011-06-15 11:58:00,"hypo",8,8,0.24,5.52,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20110622_0000_hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-06-22,2011-06-22 00:00:00,"hypo",8,8,0.23,5.38,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20110629_1132_hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-06-29,2011-06-29 11:32:00,"hypo",8,8,0.24,5.61,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20110706_1038_hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-07-06,2011-07-06 10:38:00,"hypo",8,8,0.25,5.78,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20110713_1050_hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-07-13,2011-07-13 10:50:00,"hypo",8,8,0.24,5.71,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20110720_1118_hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-07-20,2011-07-20 11:18:00,"hypo",8,8,0.3,7.04,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20110727_1025_hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-07-27,2011-07-27 10:25:00,"hypo",8,8,0.26,5.98,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20110803_1010_hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-08-03,2011-08-03 10:10:00,"hypo",8,8,0.25,5.94,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20110525_1100_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-05-25,2011-05-25 11:00:00,"PML",0,1,0.53,12.41,"Color.20110601","Readings probably taken with cold samples.  Too high because of condensation",1,"originalDB.20160217"
"3","EL_DeepHole_20110601_1045_PML_2_Limno.Sample.20110517","EL","DeepHole",2011-06-01,2011-06-01 10:45:00,"PML",0,2,0.79,18.21,"Color.20110601","Readings probably taken with cold samples.  Too high because of condensation",1,"originalDB.20160217"
"3","EL_DeepHole_20110608_1111_PML_2_Limno.Sample.20110517","EL","DeepHole",2011-06-08,2011-06-08 11:11:00,"PML",0,2,0.22,5.06,"Color.20110601",NA,0,"originalDB.20160217"
"3","EL_DeepHole_20110615_1158_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-06-15,2011-06-15 11:58:00,"PML",0,1,0.23,5.31,"Color.20110601",NA,0,"originalDB.20160217"
"3","EL_DeepHole_20110622_0000_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-06-22,2011-06-22 00:00:00,"PML",0,1,0.19,4.53,"Color.20110601",NA,0,"originalDB.20160217"
"3","EL_DeepHole_20110629_1032_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-06-29,2011-06-29 10:32:00,"PML",0,1,0.21,4.88,"Color.20110601",NA,0,"originalDB.20160217"
"3","EL_DeepHole_20110706_1038_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-07-06,2011-07-06 10:38:00,"PML",0,1,0.22,5.18,"Color.20110601",NA,0,"originalDB.20160217"
"3","EL_DeepHole_20110713_1050_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-07-13,2011-07-13 10:50:00,"PML",0,1,0.24,5.52,"Color.20110601",NA,0,"originalDB.20160217"
"3","EL_DeepHole_20110720_1118_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-07-20,2011-07-20 11:18:00,"PML",0,1,0.19,4.55,"Color.20110601",NA,0,"originalDB.20160217"
"3","EL_DeepHole_20110727_1025_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-07-27,2011-07-27 10:25:00,"PML",0,1,0.18,4.3,"Color.20110601",NA,0,"originalDB.20160217"
"3","EL_DeepHole_20110803_1010_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-08-03,2011-08-03 10:10:00,"PML",0,1,0.18,4.19,"Color.20110601",NA,0,"originalDB.20160217"
"5","HB_DeepHole_20110530_1513_midEpi_0.25_ZoopSurv.Sample.20110517","HB","DeepHole",2011-05-30,2011-05-30 15:13:00,"midEpi",0.25,0.25,1.38,31.87,"Color.20110601","Readings probably taken with cold samples.  Too high because of condensation",1,"S_sampleIDReconstruct"
"5","HB_DeepHole_20110704_1250_midEpi_0.25_ZoopSurv.Sample.20110517","HB","DeepHole",2011-07-04,2011-07-04 12:50:00,"midEpi",0.25,0.25,0.94,21.69,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"5","HB_DeepHole_20110620_1430_midEpi_0.5_ZoopSurv.Sample.20110517","HB","DeepHole",2011-06-20,2011-06-20 14:30:00,"midEpi",0.5,0.5,0.85,19.71,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"5","HB_DeepHole_20110808_1150_midEpi_0.5_ZoopSurv.Sample.20110517","HB","DeepHole",2011-08-08,2011-08-08 11:50:00,"midEpi",0.5,0.5,0.78,18.12,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"5","IN_DeepHole_20110704_0830_midEpi_1_ZoopSurv.Sample.20110517","IN","DeepHole",2011-07-04,2011-07-04 08:30:00,"midEpi",1,1,0.15,3.5,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"5","IN_DeepHole_20110530_1420_midEpi_1.5_ZoopSurv.Sample.20110517","IN","DeepHole",2011-05-30,2011-05-30 14:20:00,"midEpi",1.5,1.5,0.67,15.45,"Color.20110601","Readings probably taken with cold samples.  Too high because of condensation",1,"S_sampleIDReconstruct"
"5","IN_DeepHole_20110623_0840_midEpi_1.5_ZoopSurv.Sample.20110517","IN","DeepHole",2011-06-23,2011-06-23 08:40:00,"midEpi",1.5,1.5,0.14,3.36,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"5","IN_DeepHole_20110808_1030_midEpi_1.5_ZoopSurv.Sample.20110517","IN","DeepHole",2011-08-08,2011-08-08 10:30:00,"midEpi",1.5,1.5,0.1,2.44,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"5","MO_DeepHole_20110808_1445_midEpi_0.5_ZoopSurv.Sample.20110517","MO","DeepHole",2011-08-08,2011-08-08 14:45:00,"midEpi",0.5,0.5,0.34,7.94,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"5","MO_DeepHole_20110530_0945_midEpi_1_ZoopSurv.Sample.20110517","MO","DeepHole",2011-05-30,2011-05-30 09:45:00,"midEpi",1,1,0.95,22.06,"Color.20110601","Readings probably taken with cold samples.  Too high because of condensation",1,"S_sampleIDReconstruct"
"5","MO_DeepHole_20110620_1130_midEpi_1_ZoopSurv.Sample.20110517","MO","DeepHole",2011-06-20,2011-06-20 11:30:00,"midEpi",1,1,0.43,9.97,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"5","MO_DeepHole_20110704_1450_midEpi_0.5_ZoopSurv.Sample.20110517","MO","DeepHole",2011-07-04,2011-07-04 14:50:00,"midEpi",0.5,0.5,0.43,10.08,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"5","RB_DeepHole_20110704_1400_midEpi_0.5_ZoopSurv.Sample.20110517","RB","DeepHole",2011-07-04,2011-07-04 14:00:00,"midEpi",0.5,0.5,0.14,3.4,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"5","RB_DeepHole_20110620_1520_midEpi_1_ZoopSurv.Sample.20110517","RB","DeepHole",2011-06-20,2011-06-20 15:20:00,"midEpi",1,1,0.13,3.06,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"5","RB_DeepHole_20110808_1410_midEpi_1_ZoopSurv.Sample.20110517","RB","DeepHole",2011-08-08,2011-08-08 14:10:00,"midEpi",1,1,0.11,2.64,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"5","RB_DeepHole_20110530_1600_midEpi_1.5_ZoopSurv.Sample.20110517","RB","DeepHole",2011-05-30,2011-05-30 16:00:00,"midEpi",1.5,1.5,0.59,13.77,"Color.20110601","Readings probably taken with cold samples.  Too high because of condensation",1,"S_sampleIDReconstruct"
"5","RE_DeepHole_20110609_0935_midEpi_0.5_ZoopSurv.Sample.20110517","RE","DeepHole",2011-06-09,2011-06-09 09:35:00,"midEpi",0.5,0.5,0.77,17.8,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"5","RE_DeepHole_20110623_1332_midEpi_0.5_ZoopSurv.Sample.20110517","RE","DeepHole",2011-06-23,2011-06-23 13:32:00,"midEpi",0.5,0.5,0.71,16.46,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"5","RE_DeepHole_20110704_1520_midEpi_0.25_ZoopSurv.Sample.20110517","RE","DeepHole",2011-07-04,2011-07-04 15:20:00,"midEpi",0.25,0.25,0.76,17.59,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"5","RE_DeepHole_20110808_1510_midEpi_0.5_ZoopSurv.Sample.20110517","RE","DeepHole",2011-08-08,2011-08-08 15:10:00,"midEpi",0.5,0.5,0.64,14.83,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_DeepHole_20110517_1100_hypo_10_Limno.Sample.20110517","WL","DeepHole",2011-05-17,2011-05-17 11:00:00,"hypo",10,10,0.7,16.19,"Color.20110601","Readings probably taken with cold samples.  Too high because of condensation",1,"S_sampleIDReconstruct"
"3","WL_DeepHole_20110525_0957_hypo_8_Limno.Sample.20110517","WL","DeepHole",2011-05-25,2011-05-25 09:57:00,"hypo",8,8,0.64,14.87,"Color.20110601","Readings probably taken with cold samples.  Too high because of condensation",1,"S_sampleIDReconstruct"
"3","WL_DeepHole_20110601_0930_hypo_8_Limno.Sample.20110517","WL","DeepHole",2011-06-01,2011-06-01 09:30:00,"hypo",8,8,0.8,18.53,"Color.20110601","Readings probably taken with cold samples.  Too high because of condensation",1,"S_sampleIDReconstruct"
"3","WL_DeepHole_20110608_0937_hypo_8_Limno.Sample.20110517","WL","DeepHole",2011-06-08,2011-06-08 09:37:00,"hypo",8,8,0.19,4.42,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_DeepHole_20110615_0901_hypo_7_Limno.Sample.20110517","WL","DeepHole",2011-06-15,2011-06-15 09:01:00,"hypo",7,7,0.21,5.02,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_DeepHole_20110622_0936_hypo_8_Limno.Sample.20110517","WL","DeepHole",2011-06-22,2011-06-22 09:36:00,"hypo",8,8,0.18,4.35,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_DeepHole_20110629_1017_hypo_8_Limno.Sample.20110517","WL","DeepHole",2011-06-29,2011-06-29 10:17:00,"hypo",8,8,0.21,4.85,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_DeepHole_20110706_1021_hypo_8_Limno.Sample.20110517","WL","DeepHole",2011-07-06,2011-07-06 10:21:00,"hypo",8,8,0.23,5.5,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_DeepHole_20110713_0930_hypo_8_Limno.Sample.20110517","WL","DeepHole",2011-07-13,2011-07-13 09:30:00,"hypo",8,8,0.23,5.45,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_DeepHole_20110720_1015_hypo_8_Limno.Sample.20110517","WL","DeepHole",2011-07-20,2011-07-20 10:15:00,"hypo",8,8,0.23,5.38,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_DeepHole_20110727_0940_hypo_8_Limno.Sample.20110517","WL","DeepHole",2011-07-27,2011-07-27 09:40:00,"hypo",8,8,0.21,5.04,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_DeepHole_20110803_0905_hypo_8_Limno.Sample.20110517","WL","DeepHole",2011-08-03,2011-08-03 09:05:00,"hypo",8,8,0.23,5.31,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_DeepHole_20110517_1100_PML_1.5_Limno.Sample.20110517","WL","DeepHole",2011-05-17,2011-05-17 11:00:00,"PML",0,1.5,0.74,17.22,"Color.20110601","Readings probably taken with cold samples.  Too high because of condensation",1,"originalDB.20160217"
"3","WL_DeepHole_20110525_0957_PML_1_Limno.Sample.20110517","WL","DeepHole",2011-05-25,2011-05-25 09:57:00,"PML",0,1,0.68,15.7,"Color.20110601","Readings probably taken with cold samples.  Too high because of condensation",1,"originalDB.20160217"
"3","WL_DeepHole_20110601_0930_PML_1.5_Limno.Sample.20110517","WL","DeepHole",2011-06-01,2011-06-01 09:30:00,"PML",0,1.5,0.77,17.84,"Color.20110601","Readings probably taken with cold samples.  Too high because of condensation",1,"originalDB.20160217"
"3","WL_DeepHole_20110608_0937_PML_2_Limno.Sample.20110517","WL","DeepHole",2011-06-08,2011-06-08 09:37:00,"PML",0,2,0.21,4.95,"Color.20110601",NA,0,"originalDB.20160217"
"3","WL_DeepHole_20110615_0901_PML_1_Limno.Sample.20110517","WL","DeepHole",2011-06-15,2011-06-15 09:01:00,"PML",0,1,0.18,4.28,"Color.20110601",NA,0,"originalDB.20160217"
"3","WL_DeepHole_20110622_0936_PML_1_Limno.Sample.20110517","WL","DeepHole",2011-06-22,2011-06-22 09:36:00,"PML",0,1,0.29,6.81,"Color.20110601",NA,0,"originalDB.20160217"
"3","WL_DeepHole_20110629_0917_PML_1_Limno.Sample.20110517","WL","DeepHole",2011-06-29,2011-06-29 09:17:00,"PML",0,1,0.19,4.46,"Color.20110601",NA,0,"originalDB.20160217"
"3","WL_DeepHole_20110706_0921_PML_1_Limno.Sample.20110517","WL","DeepHole",2011-07-06,2011-07-06 09:21:00,"PML",0,1,0.21,4.95,"Color.20110601",NA,0,"originalDB.20160217"
"3","WL_DeepHole_20110713_0930_PML_1_Limno.Sample.20110517","WL","DeepHole",2011-07-13,2011-07-13 09:30:00,"PML",0,1,0.18,4.32,"Color.20110601",NA,0,"originalDB.20160217"
"3","WL_DeepHole_20110720_1015_PML_1_Limno.Sample.20110517","WL","DeepHole",2011-07-20,2011-07-20 10:15:00,"PML",0,1,0.17,3.98,"Color.20110601",NA,0,"originalDB.20160217"
"3","WL_DeepHole_20110727_0940_PML_1_Limno.Sample.20110517","WL","DeepHole",2011-07-27,2011-07-27 09:40:00,"PML",0,1,0.17,3.98,"Color.20110601",NA,0,"originalDB.20160217"
"3","WL_DeepHole_20110803_0905_PML_1_Limno.Sample.20110517","WL","DeepHole",2011-08-03,2011-08-03 09:05:00,"PML",0,1,0.17,3.91,"Color.20110601",NA,0,"originalDB.20160217"
"3","WL_DeepHole_20110810_1000_PML_1_Limno.Sample.20110517","WL","DeepHole",2011-08-10,2011-08-10 10:00:00,"PML",0,1,0.18,4.14,"Color.20110601",NA,0,"originalDB.20160217"
"3","WL_DeepHole_20110810_1000_hypo_8_Limno.Sample.20110517","WL","DeepHole",2011-08-10,2011-08-10 10:00:00,"hypo",8,8,0.21,4.95,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20110810_1103_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-08-10,2011-08-10 11:03:00,"PML",0,1,0.16,3.68,"Color.20110601",NA,0,"originalDB.20160217"
"3","EL_DeepHole_20110810_1103_hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-08-10,2011-08-10 11:03:00,"hypo",8,8,0.26,6.14,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_DeepHole_20110817_0922_PML_1_Limno.Sample.20110517","WL","DeepHole",2011-08-17,2011-08-17 09:22:00,"PML",0,1,0.15,3.61,"Color.20110601",NA,0,"originalDB.20160217"
"3","WL_DeepHole_20110817_0922_hypo_8_Limno.Sample.20110517","WL","DeepHole",2011-08-17,2011-08-17 09:22:00,"hypo",8,8,0.26,6.17,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20110817_1025_PML_1_Limno.Sample.20110517","EL","DeepHole",2011-08-17,2011-08-17 10:25:00,"PML",0,1,0.17,4,"Color.20110601",NA,0,"originalDB.20160217"
"3","EL_DeepHole_20110817_1025_hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-08-17,2011-08-17 10:25:00,"hypo",8,8,0.29,6.72,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20110921_1120_PML_3_Limno.Sample.20110517","EL","DeepHole",2011-09-21,2011-09-21 11:20:00,"PML",0,3,0.16,3.73,"Color.20110601",NA,0,"originalDB.20160217"
"3","EL_DeepHole_20110921_1120_hypo_8_Limno.Sample.20110517","EL","DeepHole",2011-09-21,2011-09-21 11:20:00,"hypo",8,8,0.25,5.75,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_DeepHole_20110921_1000_PML_3_Limno.Sample.20110517","WL","DeepHole",2011-09-21,2011-09-21 10:00:00,"PML",0,3,0.14,3.29,"Color.20110601",NA,0,"originalDB.20160217"
"3","WL_DeepHole_20110921_1000_hypo_8_Limno.Sample.20110517","WL","DeepHole",2011-09-21,2011-09-21 10:00:00,"hypo",8,8,0.21,4.9,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"8","BO_DeepHole_20120517_1740_PML_1_MethSurv.Sample.20120522","BO","DeepHole",2012-05-17,2012-05-17 17:40:00,"PML",0,1,0.42,9.67,"Color.20110601","blank = 0.005",0,"originalDB.20160217"
"8","BO_DeepHole_20120517_1740_hypo_3_MethSurv.Sample.20120522","BO","DeepHole",2012-05-17,2012-05-17 17:40:00,"hypo",3,3,0.76,17.59,"Color.20110601","blank = 0.005",0,"S_sampleIDReconstruct"
"8","CB_DeepHole_20120517_1506_PML_1_MethSurv.Sample.20120522","CB","DeepHole",2012-05-17,2012-05-17 15:06:00,"PML",0,1,0.42,9.71,"Color.20110601","blank = 0.005",0,"originalDB.20160217"
"8","CB_DeepHole_20120517_1506_hypo_5_MethSurv.Sample.20120522","CB","DeepHole",2012-05-17,2012-05-17 15:06:00,"hypo",5,5,0.43,10.08,"Color.20110601","blank = 0.005",0,"S_sampleIDReconstruct"
"3","WL_DeepHole_20120516_0944_PML_1.5_Limno.Sample.20120501","WL","DeepHole",2012-05-16,2012-05-16 09:44:00,"PML",0,1.5,0.12,2.8,"Color.20110601","blank = 0.000",0,"originalDB.20160217"
"3","WL_DeepHole_20120516_0944_hypo_8_Limno.Sample.20120501","WL","DeepHole",2012-05-16,2012-05-16 09:44:00,"hypo",8,8,0.19,4.37,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20120516_1107_PML_1.5_Limno.Sample.20120501","EL","DeepHole",2012-05-16,2012-05-16 11:07:00,"PML",0,1.5,0.15,3.59,"Color.20110601",NA,0,"originalDB.20160217"
