"projectID","lakeID","siteID","sampleID","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","crew","weather","comments","metadataID","updateID"
"17","BA","BA_DeepHole","BA_DeepHole_20190613_0832_point_0.25_Limno.Sample.20160505",2019-06-13,2019-06-13 08:32:00,"point",0.25,0.25,"SL and GM","windy and sunny and about 60 degrees F","deck PAR 1059.7","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190613_0832_point_0.5_Limno.Sample.20160505",2019-06-13,2019-06-13 08:32:00,"point",0.5,0.5,"SL and GM","windy and sunny and about 60 degrees F","deck PAR 1059.7","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190613_0832_point_0.75_Limno.Sample.20160505",2019-06-13,2019-06-13 08:32:00,"point",0.75,0.75,"SL and GM","windy and sunny and about 60 degrees F","deck PAR 1059.7","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190613_0832_point_0_Limno.Sample.20160505",2019-06-13,2019-06-13 08:32:00,"point",0,0,"SL and GM","windy and sunny and about 60 degrees F","deck PAR 1059.7","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190613_0832_point_1.5_Limno.Sample.20160505",2019-06-13,2019-06-13 08:32:00,"point",1.5,1.5,"SL and GM","windy and sunny and about 60 degrees F","deck PAR 1059.7","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190613_0832_point_1_Limno.Sample.20160505",2019-06-13,2019-06-13 08:32:00,"point",1,1,"SL and GM","windy and sunny and about 60 degrees F","deck PAR 1059.7","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190613_0832_point_10_Limno.Sample.20160505",2019-06-13,2019-06-13 08:32:00,"point",10,10,"SL and GM","windy and sunny and about 60 degrees F","deck PAR 1059.7","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190613_0832_point_11_Limno.Sample.20160505",2019-06-13,2019-06-13 08:32:00,"point",11,11,"SL and GM","windy and sunny and about 60 degrees F","deck PAR 1059.7","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190613_0832_point_12_Limno.Sample.20160505",2019-06-13,2019-06-13 08:32:00,"point",12,12,"SL and GM","windy and sunny and about 60 degrees F","deck PAR 1059.7","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190613_0832_point_13_Limno.Sample.20160505",2019-06-13,2019-06-13 08:32:00,"point",13,13,"SL and GM","windy and sunny and about 60 degrees F","deck PAR 1059.7","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190613_0832_point_14_Limno.Sample.20160505",2019-06-13,2019-06-13 08:32:00,"point",14,14,"SL and GM","windy and sunny and about 60 degrees F","deck PAR 1059.7","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190613_0832_point_15_Limno.Sample.20160505",2019-06-13,2019-06-13 08:32:00,"point",15,15,"SL and GM","windy and sunny and about 60 degrees F","deck PAR 1059.7","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190613_0832_point_2.5_Limno.Sample.20160505",2019-06-13,2019-06-13 08:32:00,"point",2.5,2.5,"SL and GM","windy and sunny and about 60 degrees F","deck PAR 1059.7","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190613_0832_point_2_Limno.Sample.20160505",2019-06-13,2019-06-13 08:32:00,"point",2,2,"SL and GM","windy and sunny and about 60 degrees F","deck PAR 1059.7","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190613_0832_point_3.5_Limno.Sample.20160505",2019-06-13,2019-06-13 08:32:00,"point",3.5,3.5,"SL and GM","windy and sunny and about 60 degrees F","deck PAR 1059.7","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190613_0832_point_3_Limno.Sample.20160505",2019-06-13,2019-06-13 08:32:00,"point",3,3,"SL and GM","windy and sunny and about 60 degrees F","deck PAR 1059.7","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190613_0832_point_4.5_Limno.Sample.20160505",2019-06-13,2019-06-13 08:32:00,"point",4.5,4.5,"SL and GM","windy and sunny and about 60 degrees F","deck PAR 1059.7","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190613_0832_point_4_Limno.Sample.20160505",2019-06-13,2019-06-13 08:32:00,"point",4,4,"SL and GM","windy and sunny and about 60 degrees F","deck PAR 1059.7","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190613_0832_point_5.5_Limno.Sample.20160505",2019-06-13,2019-06-13 08:32:00,"point",5.5,5.5,"SL and GM","windy and sunny and about 60 degrees F","deck PAR 1059.7","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190613_0832_point_5_Limno.Sample.20160505",2019-06-13,2019-06-13 08:32:00,"point",5,5,"SL and GM","windy and sunny and about 60 degrees F","deck PAR 1059.7","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190613_0832_point_6.5_Limno.Sample.20160505",2019-06-13,2019-06-13 08:32:00,"point",6.5,6.5,"SL and GM","windy and sunny and about 60 degrees F","deck PAR 1059.7","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190613_0832_point_6_Limno.Sample.20160505",2019-06-13,2019-06-13 08:32:00,"point",6,6,"SL and GM","windy and sunny and about 60 degrees F","deck PAR 1059.7","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190613_0832_point_7.5_Limno.Sample.20160505",2019-06-13,2019-06-13 08:32:00,"point",7.5,7.5,"SL and GM","windy and sunny and about 60 degrees F","deck PAR 1059.7","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190613_0832_point_7_Limno.Sample.20160505",2019-06-13,2019-06-13 08:32:00,"point",7,7,"SL and GM","windy and sunny and about 60 degrees F","deck PAR 1059.7","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190613_0832_point_8_Limno.Sample.20160505",2019-06-13,2019-06-13 08:32:00,"point",8,8,"SL and GM","windy and sunny and about 60 degrees F","deck PAR 1059.7","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190613_0832_point_9_Limno.Sample.20160505",2019-06-13,2019-06-13 08:32:00,"point",9,9,"SL and GM","windy and sunny and about 60 degrees F","deck PAR 1059.7","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190725_0925_point_0.5_Limno.Sample.20160505",2019-07-25,2019-07-25 09:25:00,"point",0.5,0.5,"CT and GM","windy sunny and about 70 degrees F","DeckPAR 1603.6","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190725_0925_point_0_Limno.Sample.20160505",2019-07-25,2019-07-25 09:25:00,"point",0,0,"CT and GM","windy sunny and about 70 degrees F","DeckPAR 1603.6","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190725_0925_point_1.5_Limno.Sample.20160505",2019-07-25,2019-07-25 09:25:00,"point",1.5,1.5,"CT and GM","windy sunny and about 70 degrees F","DeckPAR 1603.6","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190725_0925_point_1_Limno.Sample.20160505",2019-07-25,2019-07-25 09:25:00,"point",1,1,"CT and GM","windy sunny and about 70 degrees F","DeckPAR 1603.6","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190725_0925_point_10_Limno.Sample.20160505",2019-07-25,2019-07-25 09:25:00,"point",10,10,"CT and GM","windy sunny and about 70 degrees F","DeckPAR 1603.6","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190725_0925_point_2.5_Limno.Sample.20160505",2019-07-25,2019-07-25 09:25:00,"point",2.5,2.5,"CT and GM","windy sunny and about 70 degrees F","DeckPAR 1603.6","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190725_0925_point_2_Limno.Sample.20160505",2019-07-25,2019-07-25 09:25:00,"point",2,2,"CT and GM","windy sunny and about 70 degrees F","DeckPAR 1603.6","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190725_0925_point_3.5_Limno.Sample.20160505",2019-07-25,2019-07-25 09:25:00,"point",3.5,3.5,"CT and GM","windy sunny and about 70 degrees F","DeckPAR 1603.6","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190725_0925_point_3_Limno.Sample.20160505",2019-07-25,2019-07-25 09:25:00,"point",3,3,"CT and GM","windy sunny and about 70 degrees F","DeckPAR 1603.6","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190725_0925_point_4.5_Limno.Sample.20160505",2019-07-25,2019-07-25 09:25:00,"point",4.5,4.5,"CT and GM","windy sunny and about 70 degrees F","DeckPAR 1603.6","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190725_0925_point_4_Limno.Sample.20160505",2019-07-25,2019-07-25 09:25:00,"point",4,4,"CT and GM","windy sunny and about 70 degrees F","DeckPAR 1603.6","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190725_0925_point_5.5_Limno.Sample.20160505",2019-07-25,2019-07-25 09:25:00,"point",5.5,5.5,"CT and GM","windy sunny and about 70 degrees F","DeckPAR 1603.6","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190725_0925_point_5_Limno.Sample.20160505",2019-07-25,2019-07-25 09:25:00,"point",5,5,"CT and GM","windy sunny and about 70 degrees F","DeckPAR 1603.6","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190725_0925_point_6.5_Limno.Sample.20160505",2019-07-25,2019-07-25 09:25:00,"point",6.5,6.5,"CT and GM","windy sunny and about 70 degrees F","DeckPAR 1603.6","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190725_0925_point_6_Limno.Sample.20160505",2019-07-25,2019-07-25 09:25:00,"point",6,6,"CT and GM","windy sunny and about 70 degrees F","DeckPAR 1603.6","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190725_0925_point_7.5_Limno.Sample.20160505",2019-07-25,2019-07-25 09:25:00,"point",7.5,7.5,"CT and GM","windy sunny and about 70 degrees F","DeckPAR 1603.6","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190725_0925_point_7_Limno.Sample.20160505",2019-07-25,2019-07-25 09:25:00,"point",7,7,"CT and GM","windy sunny and about 70 degrees F","DeckPAR 1603.6","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190725_0925_point_8_Limno.Sample.20160505",2019-07-25,2019-07-25 09:25:00,"point",8,8,"CT and GM","windy sunny and about 70 degrees F","DeckPAR 1603.6","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20190725_0925_point_9_Limno.Sample.20160505",2019-07-25,2019-07-25 09:25:00,"point",9,9,"CT and GM","windy sunny and about 70 degrees F","DeckPAR 1603.6","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200615_1400_point_0.25_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"point",0.25,0.25,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200615_1400_point_0.5_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"point",0.5,0.5,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200615_1400_point_0.75_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"point",0.75,0.75,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200615_1400_point_0_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"point",0,0,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200615_1400_point_1.5_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"point",1.5,1.5,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200615_1400_point_1_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"point",1,1,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200615_1400_point_10_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"point",10,10,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200615_1400_point_2.5_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"point",2.5,2.5,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200615_1400_point_2_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"point",2,2,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200615_1400_point_3.5_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"point",3.5,3.5,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200615_1400_point_3_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"point",3,3,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200615_1400_point_4.5_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"point",4.5,4.5,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200615_1400_point_4_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"point",4,4,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200615_1400_point_5.5_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"point",5.5,5.5,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200615_1400_point_5_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"point",5,5,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200615_1400_point_6.5_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"point",6.5,6.5,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200615_1400_point_6_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"point",6,6,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200615_1400_point_7.5_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"point",7.5,7.5,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200615_1400_point_7_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"point",7,7,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200615_1400_point_8_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"point",8,8,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200615_1400_point_9_Limno.Sample.20160505",2020-06-15,2020-06-15 14:00:00,"point",9,9,"RN and CS","windy overcast","Deck PAR 656.4 bottom at 10 m","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200727_1130_point_0.25_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"point",0.25,0.25,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200727_1130_point_0.5_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"point",0.5,0.5,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200727_1130_point_0.75_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"point",0.75,0.75,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200727_1130_point_0_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"point",0,0,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200727_1130_point_1.5_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"point",1.5,1.5,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200727_1130_point_1_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"point",1,1,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200727_1130_point_10_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"point",10,10,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200727_1130_point_11_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"point",11,11,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200727_1130_point_2.5_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"point",2.5,2.5,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200727_1130_point_2_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"point",2,2,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200727_1130_point_3.5_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"point",3.5,3.5,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200727_1130_point_3_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"point",3,3,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200727_1130_point_4.5_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"point",4.5,4.5,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200727_1130_point_4_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"point",4,4,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200727_1130_point_5.5_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"point",5.5,5.5,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200727_1130_point_5_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"point",5,5,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200727_1130_point_6.5_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"point",6.5,6.5,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200727_1130_point_6_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"point",6,6,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200727_1130_point_7.5_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"point",7.5,7.5,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200727_1130_point_7_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"point",7,7,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200727_1130_point_8_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"point",8,8,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Limno.Sample.20160505","sampleLimno.20210505"
"17","BA","BA_DeepHole","BA_DeepHole_20200727_1130_point_9_Limno.Sample.20160505",2020-07-27,2020-07-27 11:30:00,"point",9,9,"RN and CS","partly cloudy and windy","Deck PAR 2202.0 and bottom at 11.5","Limno.Sample.20160505","sampleLimno.20210505"
"35","BH","BH_DeepHole","BH_DeepHole_20200825_0950_point_0.5_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"point",0.5,0.5,"BB and CO","sunny and warm and still","sample at 14m for slurries","Limno.Sample.20160505","sampleLimno.20210505"
"35","BH","BH_DeepHole","BH_DeepHole_20200825_0950_point_0_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"point",0,0,"BB and CO","sunny and warm and still","sample at 14m for slurries","Limno.Sample.20160505","sampleLimno.20210505"
"35","BH","BH_DeepHole","BH_DeepHole_20200825_0950_point_1.5_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"point",1.5,1.5,"BB and CO","sunny and warm and still","sample at 14m for slurries","Limno.Sample.20160505","sampleLimno.20210505"
"35","BH","BH_DeepHole","BH_DeepHole_20200825_0950_point_1_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"point",1,1,"BB and CO","sunny and warm and still","sample at 14m for slurries","Limno.Sample.20160505","sampleLimno.20210505"
"35","BH","BH_DeepHole","BH_DeepHole_20200825_0950_point_10_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"point",10,10,"BB and CO","sunny and warm and still","sample at 14m for slurries","Limno.Sample.20160505","sampleLimno.20210505"
"35","BH","BH_DeepHole","BH_DeepHole_20200825_0950_point_14_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"point",14,14,"BB and CO","sunny and warm and still","sample at 14m for slurries","Limno.Sample.20160505","sampleLimno.20210505"
"35","BH","BH_DeepHole","BH_DeepHole_20200825_0950_point_2.5_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"point",2.5,2.5,"BB and CO","sunny and warm and still","sample at 14m for slurries","Limno.Sample.20160505","sampleLimno.20210505"
"35","BH","BH_DeepHole","BH_DeepHole_20200825_0950_point_2_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"point",2,2,"BB and CO","sunny and warm and still","sample at 14m for slurries","Limno.Sample.20160505","sampleLimno.20210505"
"35","BH","BH_DeepHole","BH_DeepHole_20200825_0950_point_3.5_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"point",3.5,3.5,"BB and CO","sunny and warm and still","sample at 14m for slurries","Limno.Sample.20160505","sampleLimno.20210505"
"35","BH","BH_DeepHole","BH_DeepHole_20200825_0950_point_3_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"point",3,3,"BB and CO","sunny and warm and still","sample at 14m for slurries","Limno.Sample.20160505","sampleLimno.20210505"
"35","BH","BH_DeepHole","BH_DeepHole_20200825_0950_point_4.5_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"point",4.5,4.5,"BB and CO","sunny and warm and still","sample at 14m for slurries","Limno.Sample.20160505","sampleLimno.20210505"
"35","BH","BH_DeepHole","BH_DeepHole_20200825_0950_point_4_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"point",4,4,"BB and CO","sunny and warm and still","sample at 14m for slurries","Limno.Sample.20160505","sampleLimno.20210505"
"35","BH","BH_DeepHole","BH_DeepHole_20200825_0950_point_5.5_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"point",5.5,5.5,"BB and CO","sunny and warm and still","sample at 14m for slurries","Limno.Sample.20160505","sampleLimno.20210505"
"35","BH","BH_DeepHole","BH_DeepHole_20200825_0950_point_5_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"point",5,5,"BB and CO","sunny and warm and still","sample at 14m for slurries","Limno.Sample.20160505","sampleLimno.20210505"
"35","BH","BH_DeepHole","BH_DeepHole_20200825_0950_point_6_Limno.Sample.20160505",2020-08-25,2020-08-25 09:50:00,"point",6,6,"BB and CO","sunny and warm and still","sample at 14m for slurries","Limno.Sample.20160505","sampleLimno.20210505"
